,NAME,LOCATION,COURSES,CONTACT NO.
166,Universal Academy,"Chunna Bhatti, Kolar Road","Spoken Hindi Classes, Indian language training",
167,A T Sir Maths Classes,"Zone 1, M.P. Nagar","Spoken Hindi Classes, Indian language training",
168,Pathfinder Education Services Pvt. Ltd.,"Zone II, M.P. Nagar","Spoken Hindi Classes, Indian language training",
169,M K Academy,"No. F/9, Bag Mungalia","Spoken Hindi Classes, Indian language training",
170,Carrer Makers Classes,"House number 60 Rachna nagar bhopal, Rachna Nagar","Spoken Hindi Classes, Indian language training",
171,Drona Academy," Behind Queen Mary School , Ayodhya Bypass","Spoken Hindi Classes, Indian language training",
172,Perfect Bank Coaching,"Old MLA Quater, Jawahar Chowk","Spoken Hindi Classes, Indian language training",
173,Grin Educational Service,"B. 31, Nehru Nagar","Spoken Hindi Classes, Indian language training",
174,Manish Dhangar Classes For Spoken English & Communication," Sector C, Indrapuri","Spoken English Classes, Spoken english training",+911141109791_
175,Lets Learn Foreign Languages,"Kolar Road, Chuna Bhatti","Spoken English Classes, Foreign language training",
176,Albion Finishing School,"No. 19-C, Bhel","Spoken English Classes, Spoken english training",
177,Superfast Golden Bird Research Industries Pvt. Ltd.,"No. 14, M.P. Nagar","Spoken English Classes, Spoken english training",
178,Adroit Spoken Classes,"Sector-C, Indrapuri","Spoken English Classes, Spoken english training",
179,Extramarks Spoken English Institute,"Zone 2, M.P. Nagar","Spoken English Classes, Spoken english training",
180,Success Mantra Classes," Rajat vihar, Danish Nagar","Spoken English Classes, Spoken english training",
181,Aditi English Class,"No. D-118, New Minal Residency","Spoken English Classes, Spoken english training",
182,In Home Tutor Services," Shahapura, Arera Colony","Spoken English Classes, Spoken english training",
183,Universal Academy,"Chunna Bhatti, Kolar Road","Spoken Bengali Classes, Indian language training",
184,Pathfinder Education Services Pvt. Ltd.,"Zone II, M.P. Nagar","Spoken Bengali Classes, Indian language training",
185,M K Academy,"No. F/9, Bag Mungalia","Spoken Bengali Classes, Indian language training",
186,Carrer Makers Classes,"House number 60 Rachna nagar bhopal, Rachna Nagar","Spoken Bengali Classes, Indian language training",
187,Perfect Bank Coaching,"Old MLA Quater, Jawahar Chowk","Spoken Bengali Classes, Indian language training",
188,Krishna Best Tutorial," Shirdipuram, Kolar Road","Spoken Bengali Classes, Indian language training",
189,Academics Educational Consultancy of Central India," Bhopal, Malviya Nagar","Spoken Bengali Classes, Indian language training",
190,Virtual Voyage," Indore - 452010, Bhopal","Spoken Bengali Classes, Indian language training",
191,Universal Academy,"Chunna Bhatti, Kolar Road","Spoken Kannada Classes, Indian language training",
192,Pathfinder Education Services Pvt. Ltd.,"Zone II, M.P. Nagar","Spoken Kannada Classes, Indian language training",
193,M K Academy,"No. F/9, Bag Mungalia","Spoken Kannada Classes, Indian language training",
194,Carrer Makers Classes,"House number 60 Rachna nagar bhopal, Rachna Nagar","Spoken Kannada Classes, Indian language training",
195,Krishna Best Tutorial," Shirdipuram, Kolar Road","Spoken Kannada Classes, Indian language training",
196,Academics Educational Consultancy of Central India," Bhopal, Malviya Nagar","Spoken Kannada Classes, Indian language training",
197,Virtual Voyage," Indore - 452010, Bhopal","Spoken Kannada Classes, Indian language training",
198,World Wide Education," Zone 2, M.P. Nagar","GMAT Coaching, Management entrance exam coaching",+919021118303_
199,World Wide Education,"Zone 2, M.P. Nagar","GMAT Coaching, Management entrance exam coaching",
200,A T Sir Maths Classes,"Zone 1, M.P. Nagar","GMAT Coaching, Management entrance exam coaching",
201,Meenu Classes,"Bank Colony, Gautam Nagar","GMAT Coaching, Management entrance exam coaching",
202,Pathfinder Education Services Pvt. Ltd.,"Zone II, M.P. Nagar","GMAT Coaching, Management entrance exam coaching",
203,World Wide Education," Zone 2, M.P. Nagar, Bhopal","GRE Coaching, Management entrance exam coaching",+919021118303_
204,A T Sir Maths Classes,"Zone 1, M.P. Nagar","GRE Coaching, Management entrance exam coaching",
205,Pathfinder Education Services Pvt. Ltd.,"Zone II, M.P. Nagar","GRE Coaching, Management entrance exam coaching",
206,Bhrigu Global Visa Consultancy,"JK Road, Govindpura, Bhopal","GRE Coaching, Foreign education entrance exam coaching",
207,Success Home Tutors," Avantika Parisar , Lalghati, Bhopal","GRE Coaching, Foreign education entrance exam coaching",
208,Grin Educational Service,"B. 31, Nehru Nagar, Bhopal","GRE Coaching, Management entrance exam coaching",
