,NAME,LOCATION,COURSES,CONTACT NO.
49,Obsqura Zone,"3rd Floor, Kazhakkoottam, Trivandrum","Corporate Training, Professional development training",
50,Image Creative Education Pvt. Ltd.,"First Floor Kailas Plaza, Pattom, Trivandrum","Multimedia Design Training, Adobe training",+918048031137_
51,Toonz Animation Academy," Technopark Campus, Kazhakkoottam, Trivandrum","Multimedia Design Training, Adobe training",+914449852424_
52,Acuwin Innovations (OPC) Pvt. Ltd.," University Po, Palayam, Trivandrum","Multimedia Design Training, CAD & CAM training",+914449904054_
53,International School Of Creative Arts,Also Servicing in Trivandrum,"Multimedia Design Training, Animation & Multimedia training",+917569015349_
54,Digital Media Academy,"1st Floor, Sreekaryam","Multimedia Design Training, Adobe training",
55,G-TEC Education,"Extra Police Road, Palayam","Multimedia Design Training, CAD & CAM training",
56,3D Modeling,"Sreekaryam, Trivandrum - 695011","Multimedia Design Training, Animation & Multimedia training",
57,Mettss- Media Technologies Training& Software Soln,"Thampanoor, Trivandrum - 695014","Multimedia Design Training, Adobe training",
58,MAYA ACADEMY OF ADVANCED CINEMATICS," Near SBI Panavila Branch, Bakery Junction, Trivandrum","Multimedia Design Training, Animation & Multimedia training",
59,Arena Animation Academy – Statue,"Karimpanal Statue Avenue, Palayam","Multimedia Design Training, Animation & Multimedia training",
60,T.I.M.E. Pvt. Ltd.,"3rd Floor Archana Building General Hospital, Statue Road, Trivandrum","AMIE Coaching, Law entrance exam coaching",+914449923660_
61,Science IIT," Padakuttam, Trivandrum","AMIE Coaching, ENGG / ARCH entrance exam coaching",
62,The Gate Academy,Also Servicing in Trivandrum,"AMIE Coaching, Law entrance exam coaching",+914449919914_
63,Modulation Institute,Also Servicing in Trivandrum,"AMIE Coaching, ENGG / ARCH entrance exam coaching",
64,G-TEC Gensmart Academy,Also Servicing in Trivandrum,"AMIE Coaching, ENGG / ARCH entrance exam coaching",
65,Sams School of Music,"Colombia Vila, Kesavadasapuram","AMIE Coaching, Management entrance exam coaching",
66,Seshan's Academy,"No. 4, M.G. Road","AMIE Coaching, ENGG / ARCH entrance exam coaching",
67,Zephyr Entrance Coaching Centre,"General Hospital Road, Trivandrum - 695001","AMIE Coaching, ENGG / ARCH entrance exam coaching",
68,Zephyr Entrance Coaching Centre,"Sree Vihar, Trivandrum","AMIE Coaching, ENGG / ARCH entrance exam coaching",
69,Triumphant Institute of Management Education Pvt. Ltd.,"No. 16/341H, Neyyattinkara","AMIE Coaching, ENGG / ARCH entrance exam coaching",
70,T.I.M.E. TRIVANDRAM,"Medical Collage Road, Kannammoola, Trivandrum",Bank Exam Coaching,+918048042584_
71,Career Maker Adda 247," Near to India Hospital Road, Thampanoor, Trivandrum",Bank Exam Coaching,+914449911114_
72,Squaretarck Education,"2nd Floor, Pettah",Bank Exam Coaching,
73,VidyaBharathi Group of Institution," Cochin - 682022, Trivandrum, Trivandrum",Bank Exam Coaching,
74,IMC Mathematics,"Thiruvonam, Trivandrum",Bank Exam Coaching,
75,Mahendra Educational Pvt. Ltd.," Vanchiyoor, Convent Road, Trivandrum",Bank Exam Coaching,
76,Emily's Career Studies,"Thyvila Lane, Thampanoor, Trivandrum",Bank Exam Coaching,
77,btc.ed Bank Test Coaching," Asiatic Business Centre, Kazhakkoottam",Bank Exam Coaching,
78,ED GROUP," Kazhakoottam, Kazhakkoottam",Bank Exam Coaching,
79,Trace - Training And Research Academy For Career Excellence,Also Servicing in Trivandrum,Bank Exam Coaching,
80,Inzpira Education LLP," C.S Road , Jagathy, Trivandrum","CAT Coaching Centers, Management entrance exam coaching",+919021122586_
81,IMS Learning Resources Pvt. Ltd.,Also Servicing in Trivandrum,"CAT Coaching Centers, Law entrance exam coaching",+919066021467_
82,Guru's Classes,Also Servicing in Trivandrum,"CAT Coaching Centers, Management entrance exam coaching",+917569010401_
83,The Prayas India,Also Servicing in Trivandrum,"CAT Coaching Centers, Law entrance exam coaching",+912249433642_
84,Greens Education Consultants Pvt. Ltd.,"Pattom Kowdiar Road, Pattom","CAT Coaching Centers, Management entrance exam coaching",
85,Vertex Career Training Academy,"4th Floor, East Fort","CAT Coaching Centers, Management entrance exam coaching",
86,ACME," PMG, PMG","CAT Coaching Centers, Management entrance exam coaching",
87,Jay's Academy,"Kowdiar, Trivandrum - 695003","CAT Coaching Centers, Law entrance exam coaching",
88,The Gate Academy,Also Servicing in Trivandrum,"CAT Coaching Centers, Law entrance exam coaching",+914449919914_
89,IMS LALKOTHI,Also Servicing in Trivandrum,"CAT Coaching Centers, Law entrance exam coaching",+918657608031_
90,IMS Learning Resources Pvt. Ltd.,Also Servicing in Trivandrum,"Common Management Aptitude Test (CMAT) Coaching, Law entrance exam coaching",+919066021467_
91,Guru's Classes,Also Servicing in Trivandrum,"Common Management Aptitude Test (CMAT) Coaching, Management entrance exam coaching",+917569010401_
92,The Prayas India,Also Servicing in Trivandrum,"Common Management Aptitude Test (CMAT) Coaching, Law entrance exam coaching",+912249433642_
93,Jay's Academy,"Kowdiar, Trivandrum - 695003","Common Management Aptitude Test (CMAT) Coaching, Law entrance exam coaching",
94,The Gate Academy,Also Servicing in Trivandrum,"Common Management Aptitude Test (CMAT) Coaching, Law entrance exam coaching",+914449919914_
95,IMS LALKOTHI,Also Servicing in Trivandrum,"Common Management Aptitude Test (CMAT) Coaching, Law entrance exam coaching",+918657608031_
96,Endeavor Careers Pvt. Ltd.," Mark Tower, Sasthamangalam, Trivandrum","Common Management Aptitude Test (CMAT) Coaching, Law entrance exam coaching",
97,Prithvi Educational Globe,"Nanthancodu, Trivandrum - 695003","Common Management Aptitude Test (CMAT) Coaching, Management entrance exam coaching",
98,Elan Academy,Also Servicing in Trivandrum,"Common Management Aptitude Test (CMAT) Coaching, Management entrance exam coaching",+917569008302_
99,Triumphant Institute of Management Education Pvt. Ltd.,"Ulloor, Kannammoola","Common Management Aptitude Test (CMAT) Coaching, Management entrance exam coaching",
100,DR APJ ABDUL KALAM MEMORIAL COMPETITIVE NURSING,"Thampanoor, Trivandrum - 695001","CTET Coaching, UGC NET coaching",
101,The Gate Academy,Also Servicing in Trivandrum,"CTET Coaching, UGC NET coaching",+914449919914_
102,Jahangir Readymades,"Sabhapati Kovil Street, Chalai","CTET Coaching, UPSC exam coaching",
103,T.I.M.E. TRIVANDRAM,"Medical Collage Road, Kannammoola, Trivandrum","IBPS Bank Interview Coaching, Bank exam coaching",+918048042584_
104,Squaretarck Education,"2nd Floor, Pettah","IBPS Bank Interview Coaching, Bank exam coaching",
105,VidyaBharathi Group of Institution," Cochin - 682022, Trivandrum, Trivandrum","IBPS Bank Interview Coaching, Bank exam coaching",
106,IMC Mathematics,"Thiruvonam, Trivandrum","IBPS Bank Interview Coaching, Bank exam coaching",
107,Emily's Career Studies,"Thyvila Lane, Thampanoor, Trivandrum","IBPS Bank Interview Coaching, Bank exam coaching",
108,btc.ed Bank Test Coaching," Asiatic Business Centre, Kazhakkoottam","IBPS Bank Interview Coaching, Bank exam coaching",
109,Elan Academy,Also Servicing in Trivandrum,"IBPS Bank Interview Coaching, Bank exam coaching",+917569008302_
110,Sams School of Music,"Colombia Vila, Kesavadasapuram","IBPS Bank Interview Coaching, Bank exam coaching",
111,Career Launcher,"Belheaven Garden, Kowdiar, Trivandrum","IBPS Bank Interview Coaching, Bank exam coaching",
112,Talent Sprint Educational Services Ltd.,"TC 25/963-4, Thampanoor, Trivandrum","IBPS Bank Interview Coaching, Bank exam coaching",
113,IMS Learning Resources Pvt. Ltd.,Also Servicing in Trivandrum,"KMAT Coaching, Law entrance exam coaching",+919066021467_
114,Eidetic Biji's Memory UGC NET Coaching Centre,Also Servicing in Trivandrum,"KMAT Coaching, Management entrance exam coaching",
115,Jay's Academy,"Kowdiar, Trivandrum - 695003","KMAT Coaching, Law entrance exam coaching",
116,The Gate Academy,Also Servicing in Trivandrum,"KMAT Coaching, Law entrance exam coaching",+914449919914_
117,Prithvi Educational Globe,"Nanthancodu, Trivandrum - 695003","KMAT Coaching, Management entrance exam coaching",
118,Elan Academy,Also Servicing in Trivandrum,"KMAT Coaching, Management entrance exam coaching",+917569008302_
119,Jahangir Readymades,"Sabhapati Kovil Street, Chalai","KMAT Coaching, Management entrance exam coaching",
120,Inzpira Education LLP," C.S Road , Jagathy, Trivandrum","Language Training Centres, Indian language training",+919021122586_
121,Fundaskill Services (OPC) Pvt. Ltd.,Also Servicing in Trivandrum,"Language Training Centres, Foreign language training",+918048042700_
122,Insight Education," Panavila, Thycaud, Trivandrum","Language Training Centres, Foreign language training",+918043691156_
123,Kanjirakadans Career Academy,Also Servicing in Trivandrum,"Language Training Centres, Spoken english training",
124,I - Blue Education," Ayurveda College Junction, Thampanoor, Trivandrum","Language Training Centres, Spoken english training",+914449859350_
125,Alhamdulillah Centre,Also Servicing in Trivandrum,"Language Training Centres, Indian language training",+914449850108_
126,Complete Coaching Centre (Especially - Hindi Prachar Sabha),Also Servicing in Trivandrum,"Language Training Centres, Indian language training",+914449910129_
127,Chicademi (The Mandarin Institute),Also Servicing in Trivandrum,"Language Training Centres, Foreign language training",+911141109657_
128,Carewin Solutions," India, Vazhuthacaud","Language Training Centres, Foreign language training",
129,Elegant English,"Neduvanvila, Parassala, Trivandrum","Language Training Centres, Indian language training",
130,IMS Learning Resources Pvt. Ltd.,Also Servicing in Trivandrum,"Law Entrance Coaching, Law entrance exam coaching",+919066021467_
131,T.I.M.E. Pvt. Ltd.,"3rd Floor Archana Building General Hospital, Statue Road, Trivandrum","Law Entrance Coaching, Law entrance exam coaching",+914449923660_
132,Zen Mentors,"Thiruvananthapuram, Sasthamangalam, Trivandrum","Law Entrance Coaching, Law entrance exam coaching",
133,Career Launcher Tvm,"Kowdiar, Trivandrum - 695003","Law Entrance Coaching, Law entrance exam coaching",
134,Career Launcher Trivandrum," P.O. Kowdiar, Kowdiar, Trivandrum","Law Entrance Coaching, Law entrance exam coaching",
135,Jay's Academy,"Kowdiar, Trivandrum - 695003","Law Entrance Coaching, Law entrance exam coaching",
136,Legal Consultancy and Legal Education,"Devasom Board, Kowdiar, Trivandrum","Law Entrance Coaching, Law entrance exam coaching",
137,ISEC Institute,"M.G. Road, Trivandrum - 695011","Law Entrance Coaching, Law entrance exam coaching",
138,Harikrishnan Menon," India, Pattom","Law Entrance Coaching, Law entrance exam coaching",
139,The Gate Academy,Also Servicing in Trivandrum,"Law Entrance Coaching, Law entrance exam coaching",+914449919914_
140,Design entrance coaching,Also Servicing in Trivandrum,"NATA Coaching, ENGG / ARCH entrance exam coaching",+918048031557_
141,My Design Studio,Also Servicing in Trivandrum,"NATA Coaching, ENGG / ARCH entrance exam coaching",+911140140990_
142,T.I.M.E. Pvt. Ltd.,"3rd Floor Archana Building General Hospital, Statue Road","NATA Coaching, Law entrance exam coaching",+914449923660_
143,Thinc Institute of Design," SS Kovil Road, Thampanoor","NATA Coaching, ENGG / ARCH entrance exam coaching",+918048032592_
144,Colorcubes Studio,Also Servicing in Trivandrum,"NATA Coaching, ENGG / ARCH entrance exam coaching",+914449855774_
145,DQ labs thrissur associate with Pundit Academy,Also Servicing in Trivandrum,"NATA Coaching, ENGG / ARCH entrance exam coaching",+914449921529_
146,CARE - Centre for Academic Research & Education," Near Optical World, Kesavadasapuram","NATA Coaching, ENGG / ARCH entrance exam coaching",
147,The Gate Academy,Also Servicing in Trivandrum,"NATA Coaching, Law entrance exam coaching",+914449919914_
148,The Design Venue,Also Servicing in Trivandrum,"NATA Coaching, ENGG / ARCH entrance exam coaching",+918048070801_
149,Kumar Anand,Also Servicing in Trivandrum,"NATA Coaching, ENGG / ARCH entrance exam coaching",+912249427906_
150,Bhasis Classes,"Statue Junction, Trivandrum - 695001","National Talent Search Exam (NTSE) Coaching, UPSC exam coaching",
151,DR APJ ABDUL KALAM MEMORIAL COMPETITIVE NURSING,"Thampanoor, Trivandrum - 695001","National Talent Search Exam (NTSE) Coaching, UGC NET coaching",
152,The Gate Academy,Also Servicing in Trivandrum,"National Talent Search Exam (NTSE) Coaching, UGC NET coaching",+914449919914_
153,E SQUARE," kuravankonam, Kuravankonam","National Talent Search Exam (NTSE) Coaching, UPSC exam coaching",
154,learn spacez,"ulloor, Kochulloor","National Talent Search Exam (NTSE) Coaching, UGC NET coaching",
155,Ignite SSC Academy," City Link Travel Corporation, Bakery Junction, Trivandrum","RRB Entrance Exam Coaching, SSC exam coaching",+914449915096_
156,Dots," NR GPO, Pulimoodu, Trivandrum","RRB Entrance Exam Coaching, Defence / police exam coaching",+914449853425_
157,Career Maker Adda 247," Near to India Hospital Road, Thampanoor, Trivandrum","RRB Entrance Exam Coaching, Defence / police exam coaching",+914449911114_
158,CGP Groups," SS Kovil Road, Thampanoor","RRB Entrance Exam Coaching, UGC NET coaching",+914449908822_
159,BIM Labs,"2nd Floor, Kazhakkoottam","RRB Entrance Exam Coaching, UGC NET coaching",
160,DOTS ACADEMY,"Ambujavilasam Road, Trivandrum - 695035","RRB Entrance Exam Coaching, SSC exam coaching",
161,DR APJ ABDUL KALAM MEMORIAL COMPETITIVE NURSING,"Thampanoor, Trivandrum - 695001","RRB Entrance Exam Coaching, UGC NET coaching",
162,Veto Psc Coaching Center," SS KOVIL ROAD (NEAR SREEPATHAM SUPER MARKET), Thampanoor, Trivandrum","RRB Entrance Exam Coaching, UPSC exam coaching",
163,UNIQUE PSC ACADEMY,"Pothencode, Trivandrum - 695584","RRB Entrance Exam Coaching, Defence / police exam coaching",
164,EDUZONE NURSES ACADEMY," SS KOVIL ROAD, Thampanoor","RRB Entrance Exam Coaching, UPSC exam coaching",
165,Teds Academy,"Nalanchira Junction, Nalanchira","Chartered Accountant Coaching, Chartered accountant tuitions",+914449924956_
166,ICAMS Academy,"Mar Ivanios Main Gate, Nalanchira","Chartered Accountant Coaching, Chartered accountant tuitions",
167,Challenge Professional Studies,"1st Puthen Street, Attakulangara","Chartered Accountant Coaching, Chartered accountant tuitions",
168,VidyaBharathi Group of Institution," Cochin - 682022, Trivandrum","Chartered Accountant Coaching, Chartered accountant tuitions",
169,Tayal Institute Pvt. Ltd.,Also Servicing in Trivandrum,"Chartered Accountant Coaching, Chartered accountant tuitions",
170,The Gate Academy,Also Servicing in Trivandrum,"Chartered Accountant Coaching, Chartered accountant tuitions",+914449919914_
171,Logic School of Management,Also Servicing in Trivandrum,"Chartered Accountant Coaching, Chartered accountant tuitions",
172,Shibu,"Manamoola, Peroorkada","Chartered Accountant Coaching, Chartered accountant tuitions",
173,Shibu,"Manamoola, Peroorkada","Chartered Accountant Coaching, Chartered accountant tuitions",
174,CARE - Centre for Academic Research & Education," Near Optical World, Kesavadasapuram","Chartered Accountant Coaching, Chartered accountant tuitions",
175,Teds Academy,"Nalanchira Junction, Nalanchira, Trivandrum","CACPT Coaching, Chartered accountant tuitions",+914449924956_
176,ICAMS Academy,"Mar Ivanios Main Gate, Nalanchira","CACPT Coaching, Chartered accountant tuitions",
177,Challenge Professional Studies,"1st Puthen Street, Attakulangara","CACPT Coaching, Chartered accountant tuitions",
178,VidyaBharathi Group of Institution," Cochin - 682022, Trivandrum, Trivandrum","CACPT Coaching, Chartered accountant tuitions",
179,Tayal Institute Pvt. Ltd.,Also Servicing in Trivandrum,"CACPT Coaching, Chartered accountant tuitions",
180,The Gate Academy,Also Servicing in Trivandrum,"CACPT Coaching, Chartered accountant tuitions",+914449919914_
181,Logic School of Management,Also Servicing in Trivandrum,"CACPT Coaching, Chartered accountant tuitions",
182,Shibu,"Manamoola, Peroorkada","CACPT Coaching, Chartered accountant tuitions",
183,Shibu,"Manamoola, Peroorkada, Trivandrum","CACPT Coaching, Chartered accountant tuitions",
184,CARE - Centre for Academic Research & Education," Near Optical World, Kesavadasapuram, Trivandrum","CACPT Coaching, Chartered accountant tuitions",
185,IMS Proschool Pvt. Ltd.,Also Servicing in Trivandrum,"Chartered Financial Analyst (CFA) Coaching, Finance certification tuitions",
186,Academy Of IT & Executive Education," Pattom Post, Kesavadasapuram","Chartered Financial Analyst (CFA) Coaching, CMA Cost Accountant tuitions",
187,Tayal Institute Pvt. Ltd.,Also Servicing in Trivandrum,"Chartered Financial Analyst (CFA) Coaching, Chartered accountant tuitions",
188,Business Excellence Institute Pvt. Ltd.,"Nanthancodu, Trivandrum - 695001","Chartered Financial Analyst (CFA) Coaching, CFA tuitions",
189,The Gate Academy,Also Servicing in Trivandrum,"Chartered Financial Analyst (CFA) Coaching, Chartered accountant tuitions",+914449919914_
190,Temple of Finance," Trivandrum , Kuravankonam","Chartered Financial Analyst (CFA) Coaching, Chartered accountant tuitions",
191,ATMA Professional Campus," Pappala, Kilimanoor","Chartered Financial Analyst (CFA) Coaching, Chartered accountant tuitions",
192,Manish Ramuka,Also Servicing in Trivandrum,"Chartered Financial Analyst (CFA) Coaching, CFA tuitions",+912249433810_
193,AABC,"Technopark, Nanthancodu","Chartered Financial Analyst (CFA) Coaching, Chartered accountant tuitions",
194,IMS Proschool Pvt. Ltd.,Also Servicing in Trivandrum,"Certified Financial Planner (CFP) Coaching, Finance certification tuitions",
195,The Gate Academy,Also Servicing in Trivandrum,"Certified Financial Planner (CFP) Coaching, Chartered accountant tuitions",+914449919914_
196,ATMA Professional Campus," Pappala, Kilimanoor","Certified Financial Planner (CFP) Coaching, Chartered accountant tuitions",
197,Teds Academy," Paruthippara, Nalanchira, Trivandrum","Certified Financial Planner (CFP) Coaching, Chartered accountant tuitions",
198,The Gate Academy,Also Servicing in Trivandrum,"Certified Financial Executive (CFX) Coaching, Chartered accountant tuitions",+914449919914_
199,ATMA Professional Campus," Pappala, Kilimanoor","Certified Financial Executive (CFX) Coaching, Chartered accountant tuitions",
200,Teds Academy," Paruthippara, Nalanchira, Trivandrum","Certified Financial Executive (CFX) Coaching, Chartered accountant tuitions",
201,Jahangir Readymades,"Sabhapati Kovil Street, Chalai","Certified Financial Executive (CFX) Coaching, Chartered accountant tuitions",
202,ICAMS Academy," Parottukonam, Nalanchira","CMA Coaching, Company secretary tuitions",
203,ICAMS Academy,"Mar Ivanios Main Gate, Nalanchira","CMA Coaching, Chartered accountant tuitions",
204,Academy Of IT & Executive Education," Pattom Post, Kesavadasapuram","CMA Coaching, CMA Cost Accountant tuitions",
205,Tayal Institute Pvt. Ltd.,Also Servicing in Trivandrum,"CMA Coaching, Chartered accountant tuitions",
206,Sree Swathi Thirunal Education Foundation,"NH Road, Neyyattinkara","CMA Coaching, CMA Cost Accountant tuitions",
207,The Gate Academy,Also Servicing in Trivandrum,"CMA Coaching, Chartered accountant tuitions",+914449919914_
208,Logic School of Management,Also Servicing in Trivandrum,"CMA Coaching, Chartered accountant tuitions",
209,Unique Shiksha,Also Servicing in Trivandrum,"CMA Coaching, CMA Cost Accountant tuitions",
210,Shibu,"Manamoola, Peroorkada","CMA Coaching, Chartered accountant tuitions",
211,SEOZNIX ACCADEMY OF AVIATION & TECHNOLOGIES,"Thyvila Road, Thampanoor","CMA Coaching, CMA Cost Accountant tuitions",
212,ICAMS Academy," Parottukonam, Nalanchira","Company Secretary (CS) Coaching, Company secretary tuitions",
213,Tayal Institute Pvt. Ltd.,Also Servicing in Trivandrum,"Company Secretary (CS) Coaching, Chartered accountant tuitions",
214,The Gate Academy,Also Servicing in Trivandrum,"Company Secretary (CS) Coaching, Chartered accountant tuitions",+914449919914_
215,Logic School of Management,Also Servicing in Trivandrum,"Company Secretary (CS) Coaching, Chartered accountant tuitions",
216,Shibu,"Manamoola, Peroorkada","Company Secretary (CS) Coaching, Chartered accountant tuitions",
217,Shibu,"Manamoola, Peroorkada","Company Secretary (CS) Coaching, Chartered accountant tuitions",
218,Temple of Finance," Trivandrum , Kuravankonam","Company Secretary (CS) Coaching, Chartered accountant tuitions",
219,ATMA Professional Campus," Pappala, Kilimanoor","Company Secretary (CS) Coaching, Chartered accountant tuitions",
220,Teds Academy," Paruthippara, Nalanchira","Company Secretary (CS) Coaching, Chartered accountant tuitions",
221,Monika Joshi,Also Servicing in Trivandrum,"Company Secretary (CS) Coaching, Chartered accountant tuitions",
222,ICAMS Academy," Parottukonam, Nalanchira","ICWA Coaching, Company secretary tuitions",
223,ICAMS Academy,"Mar Ivanios Main Gate, Nalanchira","ICWA Coaching, Chartered accountant tuitions",
224,Academy Of IT & Executive Education," Pattom Post, Kesavadasapuram","ICWA Coaching, CMA Cost Accountant tuitions",
225,Tayal Institute Pvt. Ltd.,Also Servicing in Trivandrum,"ICWA Coaching, Chartered accountant tuitions",
226,Sree Swathi Thirunal Education Foundation,"NH Road, Neyyattinkara","ICWA Coaching, CMA Cost Accountant tuitions",
227,The Gate Academy,Also Servicing in Trivandrum,"ICWA Coaching, Chartered accountant tuitions",+914449919914_
228,Logic School of Management,Also Servicing in Trivandrum,"ICWA Coaching, Chartered accountant tuitions",
229,Unique Shiksha,Also Servicing in Trivandrum,"ICWA Coaching, CMA Cost Accountant tuitions",
230,Shibu,"Manamoola, Peroorkada","ICWA Coaching, Chartered accountant tuitions",
231,SEOZNIX ACCADEMY OF AVIATION & TECHNOLOGIES,"Thyvila Road, Thampanoor, Trivandrum","ICWA Coaching, CMA Cost Accountant tuitions",
232,Alhamdulillah Centre,Also Servicing in Trivandrum,"Spoken Hindi Classes, Indian language training",+914449850108_
233,Complete Coaching Centre (Especially - Hindi Prachar Sabha),Also Servicing in Trivandrum,"Spoken Hindi Classes, Indian language training",+914449910129_
234,Trans Lingua India Institute of Foreign Languages,"Vasantha Bhavan, Kannamoola Medical","Spoken Hindi Classes, Indian language training",
235,Renaissance Communication and Leadership Institute (RCLI)," Seasons, Kuravankonam","Spoken Hindi Classes, Indian language training",
236,Learning Centre For English,"Thampuranmukku, Thakaraparambu Road","Spoken Hindi Classes, Indian language training",
237,Pragya Hindi Home Tutions," near sbi, Thirumala","Spoken Hindi Classes, Indian language training",
238,HINDI CLASSES," punnakkamugal poojapura, Poojapura","Spoken Hindi Classes, Indian language training",
239,Jyothi Tuition Centre,Also Servicing in Trivandrum,"Spoken Hindi Classes, Indian language training",
240,Inzpira Education LLP," C.S Road , Jagathy","Spoken Hindi Classes, Indian language training",+919021122586_
241,Vandana Tutorials,Also Servicing in Trivandrum,"Spoken Hindi Classes, Indian language training",+918048104814_
242,Inzpira Education LLP," C.S Road , Jagathy","Spoken English Classes, Indian language training",+919021122586_
243,Kanjirakadans Career Academy,Also Servicing in Trivandrum,"Spoken English Classes, Spoken english training",
