,NAME,LOCATION,COURSES,CONTACT NO.
51,Krishna Consultants," Jalaram-2, Indira Circle, Rajkot","CTET Coaching, Teachers exam coaching",
52,Nidhi Classes,"Kotecha Chowk, Kalawad Road","IBPS Bank Interview Coaching, Bank exam coaching",
53,JJ Tutorials,"Astron Chowk, Sardar Nagar","IBPS Bank Interview Coaching, Bank exam coaching",
54,Mahendra Educational Pvt. Ltd.,"No. SF-204, Kalawad Road","IBPS Bank Interview Coaching, Bank exam coaching",
55,Vision Institute of Professional Studies,"2nd Floor, University Road","IBPS Bank Interview Coaching, Bank exam coaching",
56,VISION INSTITUTE OF PROFESSIONAL STUDIES," UNIVERSITY ROAD, University Road","IBPS Bank Interview Coaching, Bank exam coaching",
57,Brilliant Institute of Teaching English,"Gondal Road, Rajkot - 360001","IBPS Bank Interview Coaching, Bank exam coaching",
58,Gyanjyot Classes,"Soni Bazar, Soni Bazar","IBPS Bank Interview Coaching, Bank exam coaching",
59,Kunal French Classes,"New Jagnath Mahakali Street, Jagnath Plot","IBPS Bank Interview Coaching, Bank exam coaching",
60,Vision Institute of Professional Studies,"2nd Floor, University Road","KMAT Coaching, Management entrance exam coaching",
61,VISION INSTITUTE OF PROFESSIONAL STUDIES," UNIVERSITY ROAD, University Road","KMAT Coaching, Law entrance exam coaching",
62,IMS," Sadhu Vaswani Road, University Road, Rajkot","KMAT Coaching, Law entrance exam coaching",+912249434405_
63,VIEC," Kalawad Road, Kalawad Road, Rajkot","KMAT Coaching, Management entrance exam coaching",
64,Career Launcher Atom Overseas,"1st Floor, University Road","Law Entrance Coaching, Law entrance exam coaching",
65,VISION INSTITUTE OF PROFESSIONAL STUDIES," UNIVERSITY ROAD, University Road","Law Entrance Coaching, Law entrance exam coaching",
66,IMS," Sadhu Vaswani Road, University Road, Rajkot","Law Entrance Coaching, Law entrance exam coaching",+912249434405_
67,Endeavor Careers Pvt. Ltd.,"3rd Floor, Kalawad Road, Rajkot","Law Entrance Coaching, Law entrance exam coaching",
68,VISION INSTITUTE OF PROFESSIONAL STUDIES," UNIVERSITY ROAD, University Road","NATA Coaching, Law entrance exam coaching",
69,NATA KALAATMA," India 360005, Raiya Road","NATA Coaching, ENGG / ARCH entrance exam coaching",
70,Allen Career Institute," Jyoti Nagar, Kalawad Road","National Talent Search Exam (NTSE) Coaching, School competitive exam coaching",+912249434356_
71,Allen Career Institute," Limbudiwadi Main Road, Kalawad Road","National Talent Search Exam (NTSE) Coaching, School competitive exam coaching",+912249433154_
72,Allen Career Institute," Gujarat, Rajkot H.O.","National Talent Search Exam (NTSE) Coaching, School competitive exam coaching",+912249434260_
73,Mahendra Educational Pvt. Ltd.,"No. SF-204, Kalawad Road","RRB Entrance Exam Coaching, SSC exam coaching",
74,Patidar C.S.E Training Centre,"Phoolchhab Chowk, Sadar","RRB Entrance Exam Coaching, UPSC exam coaching",
75,Laxya Career Academy,"University Road, University Road","RRB Entrance Exam Coaching, UPSC exam coaching",
76,Brilliant Institute of Teaching English,"Gondal Road, Rajkot - 360001","Chartered Accountant Coaching, Chartered accountant tuitions",
77,Gyanjyot Classes,"Soni Bazar, Soni Bazar","Chartered Accountant Coaching, Chartered accountant tuitions",
78,Kunal French Classes,"New Jagnath Mahakali Street, Jagnath Plot","Chartered Accountant Coaching, Chartered accountant tuitions",
79,Brilliant Institute of Teaching English,"Gondal Road, Rajkot - 360001","CACPT Coaching, Chartered accountant tuitions",
80,Gyanjyot Classes,"Soni Bazar, Soni Bazar","CACPT Coaching, Chartered accountant tuitions",
81,Kunal French Classes,"New Jagnath Mahakali Street, Jagnath Plot","CACPT Coaching, Chartered accountant tuitions",
82,Gyan Dharmah Commerce Group Tuition,"Shop No. 207, Yagnik Road","Chartered Financial Analyst (CFA) Coaching, Chartered accountant tuitions",
83,Brilliant Institute of Teaching English,"Gondal Road, Rajkot - 360001","CMA Coaching, Chartered accountant tuitions",
84,Gyanjyot Classes,"Soni Bazar, Soni Bazar","CMA Coaching, Chartered accountant tuitions",
85,Kunal French Classes,"New Jagnath Mahakali Street, Jagnath Plot","CMA Coaching, Chartered accountant tuitions",
86,Aolha,"Gondal Road, Bhakti Nagar","Company Secretary (CS) Coaching, Company secretary tuitions",
87,Aatman Academy,"Ramapeeth Circle, Raiya","Company Secretary (CS) Coaching, Chartered accountant tuitions",
88,Brilliant Institute of Teaching English,"Gondal Road, Rajkot - 360001","ICWA Coaching, Chartered accountant tuitions",
89,Gyanjyot Classes,"Soni Bazar, Soni Bazar","ICWA Coaching, Chartered accountant tuitions",
90,Kunal French Classes,"New Jagnath Mahakali Street, Jagnath Plot","ICWA Coaching, Chartered accountant tuitions",
91,Jack training center,"nr Satya prakash school ahir chowk, Atika","Spoken Hindi Classes, Indian language training",
92,Genext Languages,"Ground Floor, Kalawad Road","Spoken Hindi Classes, Indian language training",
93,Maa,"30 Feet Road, Rajkot - 361325","Spoken Hindi Classes, Indian language training",
94,VIEC," Kalawad Road, Kalawad Road","Spoken Hindi Classes, Indian language training",
95,Brilliant Institute of Teaching English,"Gondal Road, Rajkot - 360001","Spoken Hindi Classes, Indian language training",
96,Gajra Spoken English,"Kalawad Road, Rajkot - 360001","Spoken Hindi Classes, Indian language training",
97,Gyanjyot Classes,"Soni Bazar, Soni Bazar","Spoken Hindi Classes, Indian language training",
98,Jack training center,"nr Satya prakash school ahir chowk, Atika","Spoken English Classes, Indian language training",
99,Brahmand Coaching Classes,"Sadhuwas Wani Road, Kalawad Road","Spoken English Classes, Spoken english training",
100,Ravi English Institute,"Bombay Housing Society Navdurga Hall, University Road","Spoken English Classes, Spoken english training",
101,The International Studies,"University Road, Indira Circle","Spoken English Classes, Spoken english training",
102,Clique Foreign Education Consultancy,"150 Feet Ring Road, Indira Circle","Spoken English Classes, Foreign language training",
103,Kamani Acadamy,"3rd Floor, Kalavad Road","Spoken English Classes, Spoken english training",
104,Genext Languages,"Ground Floor, Kalawad Road","Spoken Bengali Classes, Indian language training",
105,VIEC," Kalawad Road, Kalawad Road","Spoken Bengali Classes, Indian language training",
106,Darshan English Classes,"Raiya Road, Rajkot - 360004","Spoken Bengali Classes, Indian language training",
107,Genext Languages,"Ground Floor, Kalawad Road","Spoken Bengali Classes, Indian language training",
108,Station E Language Learning Centres,"Bhaktinagar Housing Society, Bhakti Nagar Circle","Spoken Bengali Classes, Indian language training",
109,Genext Languages,"Ground Floor, Kalawad Road","Spoken Kannada Classes, Indian language training",
110,VIEC," Kalawad Road, Kalawad Road","Spoken Kannada Classes, Indian language training",
111,Darshan English Classes,"Raiya Road, Rajkot - 360004","Spoken Kannada Classes, Indian language training",
112,Genext Languages,"Ground Floor, Kalawad Road","Spoken Kannada Classes, Indian language training",
113,Station E Language Learning Centres,"Bhaktinagar Housing Society, Bhakti Nagar Circle","Spoken Kannada Classes, Indian language training",
114,Nidhi Classes,"Kotecha Chowk, Kalawad Road","GMAT Coaching, Management entrance exam coaching",
115,Krishna Consultants," Jalaram-2, Indira Circle","GMAT Coaching, Management entrance exam coaching",
116,Clique Foreign Education Consultancy,"150 Feet Ring Road, Indira Circle","GMAT Coaching, Management entrance exam coaching",
117,Career Launcher Atom Overseas,"1st Floor, University Road","GMAT Coaching, Law entrance exam coaching",
118,Vision Institute of Professional Studies,"2nd Floor, University Road","GMAT Coaching, Management entrance exam coaching",
119,VISION INSTITUTE OF PROFESSIONAL STUDIES," UNIVERSITY ROAD, University Road","GMAT Coaching, Law entrance exam coaching",
120,Krishna Consultants," Jalaram-2, Indira Circle, Rajkot","GRE Coaching, Management entrance exam coaching",
121,Clique Foreign Education Consultancy,"150 Feet Ring Road, Indira Circle","GRE Coaching, Management entrance exam coaching",
122,Career Launcher Atom Overseas,"1st Floor, University Road","GRE Coaching, Law entrance exam coaching",
123,Vision Institute of Professional Studies,"2nd Floor, University Road","GRE Coaching, Management entrance exam coaching",
124,VISION INSTITUTE OF PROFESSIONAL STUDIES," UNIVERSITY ROAD, University Road","GRE Coaching, Law entrance exam coaching",
125,IMS," Sadhu Vaswani Road, University Road, Rajkot","GRE Coaching, Law entrance exam coaching",+912249434405_
126,Gateway International,"University Road, Indira Circle","IELTS Coaching, Foreign education entrance exam coaching",+917949072445_
127,Brahmand Coaching Classes,"Sadhuwas Wani Road, Kalawad Road","IELTS Coaching, Foreign education entrance exam coaching",
128,Krishna Consultants," Jalaram-2, Indira Circle","IELTS Coaching, Management entrance exam coaching",
129,The International Studies,"University Road, Indira Circle","IELTS Coaching, Foreign education entrance exam coaching",
130,Clique Foreign Education Consultancy,"150 Feet Ring Road, Indira Circle","IELTS Coaching, Management entrance exam coaching",
131,Gateway International,"University Road, Indira Circle, Rajkot","IELTS Online Coaching, Foreign education entrance exam coaching",+917949072445_
132,Career Launcher Atom Overseas,"1st Floor, University Road","IELTS Online Coaching, Law entrance exam coaching",
133,Vision Institute of Professional Studies,"2nd Floor, University Road","IELTS Online Coaching, Management entrance exam coaching",
134,VISION INSTITUTE OF PROFESSIONAL STUDIES," UNIVERSITY ROAD, University Road","IELTS Online Coaching, Law entrance exam coaching",
135,IMS," Sadhu Vaswani Road, University Road, Rajkot","IELTS Online Coaching, Law entrance exam coaching",+912249434405_
136,Krishna Consultants," Jalaram-2, Indira Circle","PTE Coaching, Management entrance exam coaching",
137,The International Studies,"University Road, Indira Circle","PTE Coaching, Foreign education entrance exam coaching",
138,Clique Foreign Education Consultancy,"150 Feet Ring Road, Indira Circle","PTE Coaching, Management entrance exam coaching",
139,Vision Institute of Professional Studies,"2nd Floor, University Road","PTE Coaching, Management entrance exam coaching",
140,VISION INSTITUTE OF PROFESSIONAL STUDIES," UNIVERSITY ROAD, University Road","PTE Coaching, Law entrance exam coaching",
141,PTE Coaching Classes,"Abc, Rajkot Sau Uni Area","PTE Coaching, Foreign education entrance exam coaching",
142,IMS," Sadhu Vaswani Road, University Road","PTE Coaching, Law entrance exam coaching",+912249434405_
143,Pyramid Foreign Education," Beside Wockhartd Hospital, Kalawad Road","PTE Coaching, Foreign education entrance exam coaching",
144,Krishna Consultants," Jalaram-2, Indira Circle","SAT Coaching, Management entrance exam coaching",
145,Clique Foreign Education Consultancy,"150 Feet Ring Road, Indira Circle","SAT Coaching, Management entrance exam coaching",
146,Career Launcher Atom Overseas,"1st Floor, University Road","SAT Coaching, Law entrance exam coaching",
147,Vision Institute of Professional Studies,"2nd Floor, University Road","SAT Coaching, Management entrance exam coaching",
148,VISION INSTITUTE OF PROFESSIONAL STUDIES," UNIVERSITY ROAD, University Road","SAT Coaching, Law entrance exam coaching",
149,IMS," Sadhu Vaswani Road, University Road","SAT Coaching, Law entrance exam coaching",+912249434405_
150,Krishna Consultants," Jalaram-2, Indira Circle","TOEFL Coaching, Management entrance exam coaching",
151,The International Studies,"University Road, Indira Circle","TOEFL Coaching, Foreign education entrance exam coaching",
152,Clique Foreign Education Consultancy,"150 Feet Ring Road, Indira Circle","TOEFL Coaching, Management entrance exam coaching",
153,Career Launcher Atom Overseas,"1st Floor, University Road","TOEFL Coaching, Law entrance exam coaching",
154,Vision Institute of Professional Studies,"2nd Floor, University Road","TOEFL Coaching, Management entrance exam coaching",
155,VISION INSTITUTE OF PROFESSIONAL STUDIES," UNIVERSITY ROAD, University Road","TOEFL Coaching, Law entrance exam coaching",
156,IMS," Sadhu Vaswani Road, University Road","TOEFL Coaching, Law entrance exam coaching",+912249434405_
157,Pyramid Foreign Education," Beside Wockhartd Hospital, Kalawad Road","TOEFL Coaching, Foreign education entrance exam coaching",
158,Vision Institute of Professional Studies,"2nd Floor, University Road","CET Entrance Coaching, Management entrance exam coaching",
159,VISION INSTITUTE OF PROFESSIONAL STUDIES," UNIVERSITY ROAD, University Road","CET Entrance Coaching, Law entrance exam coaching",
160,Kamania Computer Academy Pvt. Ltd.,"3rd Floor, Kalavad Road","CET Entrance Coaching, Common entrance exam coaching",
161,Brilliant Institute of Teaching English,"Gondal Road, Rajkot - 360001","CET Entrance Coaching, Management entrance exam coaching",
162,Gyanjyot Classes,"Soni Bazar, Soni Bazar","CET Entrance Coaching, Management entrance exam coaching",
163,JJ Tutorials,"Astron Chowk, Sardar Nagar",GATE Coaching,
164,Gateforum Educational Services Pvt. Ltd.,"Kalawad Road, Rajkot - 360005",GATE Coaching,
165,Fullmarks Academy,"No. 102, Nirmala Road",GATE Coaching,
166,Triumphant Institute of Management Education Pvt. Ltd.,"2nd Floor, Sardar Nagar Main Road",GATE Coaching,
167,Dedicated Academy Pvt. Ltd.,"150 Foot Ring Road, Indira Circle",GATE Coaching,
168,JJ Tutorials,"Astron Chowk, Sardar Nagar",GATE Coaching,
169,Gateforum Educational Services Pvt. Ltd.,"Kalawad Road, Rajkot - 360005",GATE Coaching,
170,Fullmarks Academy,"No. 102, Nirmala Road",GATE Coaching,
171,Triumphant Institute of Management Education Pvt. Ltd.,"2nd Floor, Sardar Nagar Main Road",GATE Coaching,
172,Dedicated Academy Pvt. Ltd.,"150 Foot Ring Road, Indira Circle",GATE Coaching,
173,Chahal Academy,"Above fabindia, Mahila College Chowk, Rajkot","IPS Entrance Exam Coaching, UPSC exam coaching",+912249429353_
174,Carrier Launcher,"Nirmala Road, Rajkot - 363330","IPS Entrance Exam Coaching, UPSC exam coaching",
175,Patidar C.S.E Training Centre,"Phoolchhab Chowk, Sadar","IPS Entrance Exam Coaching, UPSC exam coaching",
176,Karmasu Engineering Classes,"Pushkardham Main Road, Kalavad Road","MCA Entrance Coaching, Computer science entrance exam coaching",
177,Vision Institute of Professional Studies,"2nd Floor, University Road","MCA Entrance Coaching, Management entrance exam coaching",
178,VISION INSTITUTE OF PROFESSIONAL STUDIES," UNIVERSITY ROAD, University Road","MCA Entrance Coaching, Law entrance exam coaching",
179,Allen Career Institute," Jyoti Nagar, Kalawad Road","Medical Entrance Coaching, ENGG / ARCH entrance exam coaching",+912249434356_
180,Allen Career Institute," Limbudiwadi Main Road, Kalawad Road","Medical Entrance Coaching, ENGG / ARCH entrance exam coaching",+912249433154_
181,Allen Career Institute," Gujarat, Rajkot H.O.","Medical Entrance Coaching, ENGG / ARCH entrance exam coaching",+912249434260_
182,Resonance Eduventures Ltd.,"Sathya Sai Heart Hospital Road, Kalawad Road","Medical Entrance Coaching, ENGG / ARCH entrance exam coaching",
183,Mathsa Classes,"University Road, University Road","Medical Entrance Coaching, ENGG / ARCH entrance exam coaching",
184,VISION INSTITUTE OF PROFESSIONAL STUDIES," UNIVERSITY ROAD, University Road","Medical Entrance Coaching, Law entrance exam coaching",
185,Patidar C.S.E Training Centre,"Phoolchhab Chowk, Sadar","MPPSC Entrance Exam Coaching, UPSC exam coaching",
186,Laxya Career Academy,"University Road, University Road","MPPSC Entrance Exam Coaching, UPSC exam coaching",
187,Allen Career Institute," Jyoti Nagar, Kalawad Road","NEET Coaching Institutes, ENGG / ARCH entrance exam coaching",+912249434356_
188,Allen Career Institute," Limbudiwadi Main Road, Kalawad Road","NEET Coaching Institutes, ENGG / ARCH entrance exam coaching",+912249433154_
189,Allen Career Institute," Gujarat, Rajkot H.O.","NEET Coaching Institutes, ENGG / ARCH entrance exam coaching",+912249434260_
190,Resonance Eduventures Ltd.,"Sathya Sai Heart Hospital Road, Kalawad Road","NEET Coaching Institutes, ENGG / ARCH entrance exam coaching",
191,Mathsa Classes,"University Road, University Road","NEET Coaching Institutes, ENGG / ARCH entrance exam coaching",
192,VISION INSTITUTE OF PROFESSIONAL STUDIES," UNIVERSITY ROAD, University Road","NEET Coaching Institutes, Law entrance exam coaching",
193,Allen Career Institute," Jyoti Nagar, Kalawad Road","Pre-Medical Test (PMT) Entrance Coaching, ENGG / ARCH entrance exam coaching",+912249434356_
194,Allen Career Institute," Limbudiwadi Main Road, Kalawad Road","Pre-Medical Test (PMT) Entrance Coaching, ENGG / ARCH entrance exam coaching",+912249433154_
195,Allen Career Institute," Gujarat, Rajkot H.O.","Pre-Medical Test (PMT) Entrance Coaching, ENGG / ARCH entrance exam coaching",+912249434260_
196,Resonance Eduventures Ltd.,"Sathya Sai Heart Hospital Road, Kalawad Road","Pre-Medical Test (PMT) Entrance Coaching, ENGG / ARCH entrance exam coaching",
197,Mathsa Classes,"University Road, University Road","Pre-Medical Test (PMT) Entrance Coaching, ENGG / ARCH entrance exam coaching",
198,VISION INSTITUTE OF PROFESSIONAL STUDIES," UNIVERSITY ROAD, University Road","Pre-Medical Test (PMT) Entrance Coaching, Law entrance exam coaching",
199,Nidhi Classes,"Kotecha Chowk, Kalawad Road","SSC Coaching, SSC exam coaching",
200,JJ Tutorials,"Astron Chowk, Sardar Nagar","SSC Coaching, Defence / police exam coaching",
201,Mathsa Classes,"University Road, University Road","SSC Coaching, SSC exam coaching",
202,Mahendra Educational Pvt. Ltd.,"No. SF-204, Kalawad Road","SSC Coaching, SSC exam coaching",
203,Carrier Launcher,"Nirmala Road, Rajkot - 363330","SSC Coaching, UPSC exam coaching",
204,Dedicated Academy Pvt. Ltd.,"150 Foot Ring Road, Indira Circle","TANCET Entrance Coaching, ENGG / ARCH entrance exam coaching",
205,Laxya Career Academy,"University Road, University Road","TANCET Entrance Coaching, Common entrance exam coaching",
206,Atmiya Online Coaching Institute," near reliance 4g tower, Upleta Lati Plot",Class X Tuitions,+912249432254_
207,Brahmand Coaching Classes,"Sadhuwas Wani Road, Kalawad Road",Class X Tuitions,
208,Radiant Institute,"Kalawad Road, Rajkot - 360001",Class X Tuitions,
209,Kankai Classes,"Swaminarayan Chowk, Swaminarayan Chowk",Class X Tuitions,
210,Karmasu Engineering Classes,"Pushkardham Main Road, Kalavad Road",Class X Tuitions,
211,Mind Wave," Jaddus Food, Kalawad Road",Class X Tuitions,
212,Mathsa Classes,"University Road, University Road",Class X Tuitions,
213,Chemistry Studyzone,"Raiya Circle Road, Raiya",Class X Tuitions,
214,Nidhi Classes,"Kotecha Chowk, Kalawad Road","College Tuitions for Accounts Finance Statistics, Finance & commerce tuitions",
215,Yash Education," RAJKOT, Jama Nagar Road","College Tuitions for Accounts Finance Statistics, Finance & commerce tuitions",
216,WINGS ACADEMY," SAURASHTRA KALA KENDRA ST. NO. 9, 150 Feet Ring Road, Rajkot","College Tuitions for Accounts Finance Statistics, Management tuitions",
217,All,"Bhagwatipara, Rajkot - 360003","College Tuitions for Accounts Finance Statistics, Science tuitions",
218,Brilliant Institute of Teaching English,"Gondal Road, Rajkot - 360001","College Tuitions for Accounts Finance Statistics, Science tuitions",
219,Gyanjyot Classes,"Soni Bazar, Soni Bazar","College Tuitions for Accounts Finance Statistics, Science tuitions",
220,Kunal French Classes,"New Jagnath Mahakali Street, Jagnath Plot","College Tuitions for Accounts Finance Statistics, Science tuitions",
221,Musical Mellows Orchestra,"Shreeji Nagar, Subhas Nagar","College Tuitions for Accounts Finance Statistics, Science tuitions",
222,Mathsa Classes,"University Road, University Road","Biochemistry Degree Tuitions, Science tuitions",
223,Swastik Classes," 150 Feet Ring Road, Raiya Road","Biochemistry Degree Tuitions, Science tuitions",
224,All,"Bhagwatipara, Rajkot - 360003","Biochemistry Degree Tuitions, Science tuitions",
225,Brilliant Institute of Teaching English,"Gondal Road, Rajkot - 360001","Biochemistry Degree Tuitions, Science tuitions",
226,Gyanjyot Classes,"Soni Bazar, Soni Bazar","Biochemistry Degree Tuitions, Science tuitions",
227,Kunal French Classes,"New Jagnath Mahakali Street, Jagnath Plot","Biochemistry Degree Tuitions, Science tuitions",
228,Musical Mellows Orchestra,"Shreeji Nagar, Subhas Nagar","Biochemistry Degree Tuitions, Science tuitions",
229,Noble English Class,"Dr. Yagnik Road, Jagnath Plot","Biochemistry Degree Tuitions, Science tuitions",
230,Parichay Tuition Classes,"University Road, University Road","Biochemistry Degree Tuitions, Science tuitions",
231,Brahmand Coaching Classes,"Sadhuwas Wani Road, Kalawad Road",Commerce Tuitions for 11 & 12th Classes,
232,Radiant Institute,"Kalawad Road, Rajkot - 360001",Commerce Tuitions for 11 & 12th Classes,
233,Kankai Classes,"Swaminarayan Chowk, Swaminarayan Chowk, Rajkot",Commerce Tuitions for 11 & 12th Classes,
234,Karmasu Engineering Classes,"Pushkardham Main Road, Kalavad Road",Commerce Tuitions for 11 & 12th Classes,
235,Unique Classes," Bhomeshwar Plot, Jama Nagar Road",Commerce Tuitions for 11 & 12th Classes,
236,Yash Education," RAJKOT, Jama Nagar Road",Commerce Tuitions for 11 & 12th Classes,
237,Sarjan Academy," Jivraj Park, Mavdi",Commerce Tuitions for 11 & 12th Classes,
238,Commerce coaching classes,"Behind jain derasar, Maruti Nagar",Commerce Tuitions for 11 & 12th Classes,
239,WINGS ACADEMY," SAURASHTRA KALA KENDRA ST. NO. 9, 150 Feet Ring Road, Rajkot",Commerce Tuitions for 11 & 12th Classes,
240,Brahmand Coaching Classes,"Sadhuwas Wani Road, Kalawad Road",Computer Science Tuitions for 11 & 12th Classes,
241,Radiant Institute,"Kalawad Road, Rajkot - 360001",Computer Science Tuitions for 11 & 12th Classes,
242,Kankai Classes,"Swaminarayan Chowk, Swaminarayan Chowk, Rajkot",Computer Science Tuitions for 11 & 12th Classes,
243,Karmasu Engineering Classes,"Pushkardham Main Road, Kalavad Road",Computer Science Tuitions for 11 & 12th Classes,
244,Unique Classes," Bhomeshwar Plot, Jama Nagar Road",Computer Science Tuitions for 11 & 12th Classes,
245,Sarjan Academy," Jivraj Park, Mavdi",Computer Science Tuitions for 11 & 12th Classes,
246,Radiant Institute,"Kalawad Road, Rajkot - 360001","Engineering Tuition, Law tuitions",
247,Kankai Classes,"Swaminarayan Chowk, Swaminarayan Chowk, Rajkot","Engineering Tuition, Law tuitions",
248,Karmasu Engineering Classes,"Pushkardham Main Road, Kalavad Road","Engineering Tuition, Computer science tuitions",
249,Mathsa Classes,"University Road, University Road","Engineering Tuition, Science tuitions",
250,Physics tution classes,"Patel colony, Jamnagar","Engineering Tuition, Science tuitions",
251,All,"Bhagwatipara, Rajkot - 360003","Engineering Tuition, Science tuitions",
252,Brilliant Institute of Teaching English,"Gondal Road, Rajkot - 360001","Engineering Tuition, Science tuitions",
253,Gyanjyot Classes,"Soni Bazar, Soni Bazar","Engineering Tuition, Science tuitions",
254,Kunal French Classes,"New Jagnath Mahakali Street, Jagnath Plot","Engineering Tuition, Science tuitions",
255,Atmiya Online Coaching Institute," near reliance 4g tower, Upleta Lati Plot, Rajkot",Maths Tuitions,+912249432254_
