,NAME,LOCATION,COURSES,CONTACT NO.
243,Matoshri Dr. Kanchan Shantilalji Desarda Mahavidhyalaya,"Parsignpura, Begumpura","Fitness Training, Health & wellness job training",
244,Shear Market,"Maharashtra, Beed Bypass Road","Hospital Management Courses, Arts & media job training",
245,Matoshri Dr. Kanchan Shantilalji Desarda Mahavidhyalaya,"Parsignpura, Begumpura","Hospital Management Courses, Health & wellness job training",
246,PATHAN AZHER KHAN,"Roshan Gate, Airport Road","Hospital Management Courses, HR & Administration job training",
247,PRISTYN RESEARCH SOLUTIONS," Maharashtra, Airport Road","Hospital Management Courses, Engineering and technician job training",
248,Irale Patil's Educational Hub,"Nirala Baza, Ajab Nagar","Hospital Management Courses, Engineering and technician job training",
249,Bhagwan Homeopathic College of Pharmacy,"N-6 Area, CIDCO","Learning Disability Courses, Engineering and technician job training",
250,Govt Ded Training College,"Station Road, Station Road","Learning Disability Courses, Engineering and technician job training",
251,I A S Training Centre,"Harsool Road, Harsul","Learning Disability Courses, Engineering and technician job training",
252,Indian Institute of Design,"Saraswati Sankul, Nirala Bazar","Learning Disability Courses, Engineering and technician job training",
253,Meeta Forge,"MIDC Area, Chikalthana","Learning Disability Courses, Engineering and technician job training",
254,Millinium Institute of Computer,"Maulana Azad Croza Bagh, Samarth Nagar","Learning Disability Courses, Engineering and technician job training",
255,Mspk Paramedical College & Techinal Institute,"Pundalik Nagar Road, Garkheda","Learning Disability Courses, Engineering and technician job training",
256,Music Gallery,"Aurangpura, Aurangabad - 431001","Learning Disability Courses, Engineering and technician job training",
257,New Azeem Urdu D Ed College,"Roshan Gate, Mondha","Learning Disability Courses, Engineering and technician job training",
258,Nritya Zankar,"Cidko, Osmanpura","Learning Disability Courses, Engineering and technician job training",
259,NIIT Aurangabad Centre," Aurangabad. , Station Road","SPM Training, Programming languages training",
260,Nawle Online Study Guide (OPC) Pvt. Ltd.," Karkin, Paithan, Aurangabad","SPM Training, Programming languages training",
261,Gajanan Ashirwad Industries," Shendra MIDC, MIDC","SPM Training, Digital literacy courses",
262,VLCC Health Care Ltd," KALDA CORNER, Aurangabad City","Sports Nutrition Course, Beauty and spa job training",+912249430605_
263,Irale Patil's Educational Hub,"Nirala Baza, Ajab Nagar","Sports Nutrition Course, Engineering and technician job training",
264,RAJEFOUNDATION MULTISERVICES,"Noori Masjid Rd, Gadia Vihar","Accounting Courses, Banking, Finance & GST job training",
265,OFFYX CONSULTOS INDIA PVT LTD,"Shop no 205 eldora 2nd floor golden city center , Aurangabad (MH)","Accounting Courses, Banking, Finance & GST job training",+912249434439_
266,NIIT Aurangabad Centre," Aurangabad. , Station Road","Accounting Courses, Engineering and technician job training",
267,Bhagwan Homeopathic College of Pharmacy,"N-6 Area, CIDCO","Accounting Courses, Engineering and technician job training",
268,Govt Ded Training College,"Station Road, Station Road","Accounting Courses, Engineering and technician job training",
269,I A S Training Centre,"Harsool Road, Harsul","Accounting Courses, Engineering and technician job training",
270,Indian Institute of Design,"Saraswati Sankul, Nirala Bazar","Accounting Courses, Engineering and technician job training",
271,Meeta Forge,"MIDC Area, Chikalthana","Accounting Courses, Engineering and technician job training",
272,Millinium Institute of Computer,"Maulana Azad Croza Bagh, Samarth Nagar","Accounting Courses, Engineering and technician job training",
273,Mspk Paramedical College & Techinal Institute,"Pundalik Nagar Road, Garkheda","Accounting Courses, Engineering and technician job training",
274,NIIT Aurangabad Centre," Aurangabad. , Station Road",Finance Training,
275,G K FINANCIAL SERVICES,", Aurangabad - ","Financial Risk Management (FRM) Training, Share market courses",
276,Bhagwan Homeopathic College of Pharmacy,"N-6 Area, CIDCO","Financial Risk Management (FRM) Training, Engineering and technician job training",
277,Govt Ded Training College,"Station Road, Station Road","Financial Risk Management (FRM) Training, Engineering and technician job training",
278,I A S Training Centre,"Harsool Road, Harsul","Financial Risk Management (FRM) Training, Engineering and technician job training",
279,Indian Institute of Design,"Saraswati Sankul, Nirala Bazar","Financial Risk Management (FRM) Training, Engineering and technician job training",
280,Meeta Forge,"MIDC Area, Chikalthana","Financial Risk Management (FRM) Training, Engineering and technician job training",
281,Millinium Institute of Computer,"Maulana Azad Croza Bagh, Samarth Nagar","Financial Risk Management (FRM) Training, Engineering and technician job training",
282,G K FINANCIAL SERVICES,", Aurangabad - ","Retail Banking Training, Share market courses",
283,Bhagwan Homeopathic College of Pharmacy,"N-6 Area, CIDCO","Retail Banking Training, Engineering and technician job training",
284,Govt Ded Training College,"Station Road, Station Road","Retail Banking Training, Engineering and technician job training",
285,I A S Training Centre,"Harsool Road, Harsul","Retail Banking Training, Engineering and technician job training",
286,Indian Institute of Design,"Saraswati Sankul, Nirala Bazar","Retail Banking Training, Engineering and technician job training",
287,Meeta Forge,"MIDC Area, Chikalthana","Retail Banking Training, Engineering and technician job training",
288,Millinium Institute of Computer,"Maulana Azad Croza Bagh, Samarth Nagar","Retail Banking Training, Engineering and technician job training",
289,G K FINANCIAL SERVICES,", Aurangabad - ","Share Marketing Training, Share market courses",
290,Shear Market,"Maharashtra, Beed Bypass Road","Share Marketing Training, Arts & media job training",
291,NIIT Aurangabad Centre," Aurangabad. , Station Road","Share Marketing Training, Engineering and technician job training",
292,ASHT BHUJA FIRE SAFETY AND MULTI SERVICES AND ENTE," CIDCO, Aurangabad City","Construction Safety Training, Occupational safety job training",
293,Irale Patil's Educational Hub,"Nirala Baza, Ajab Nagar","Construction Safety Training, Engineering and technician job training",
294,Diamond Ston,"Aurangabad N2 Cidco , Aurangabad","Diamond Grading Course, Engineering and technician job training",
295,Logica Industrial Training Academy,"Cannought place, CIDCO","Electrical Engineering Job Training, Engineering and technician job training",
296,Design & Draft Engineering Institute,"Basement Floor, Osmanpura","Electrical Engineering Job Training, Engineering and technician job training",
297,CADD Centre," Opp Badi masjid , Osmanpura","Electrical Engineering Job Training, Engineering and technician job training",
298,ASHT BHUJA FIRE SAFETY AND MULTI SERVICES AND ENTE," CIDCO, Aurangabad City","Electronic Security Training, Occupational safety job training",
299,Bhagwan Homeopathic College of Pharmacy,"N-6 Area, CIDCO",Fashion Designing Courses,
300,Govt Ded Training College,"Station Road, Station Road",Fashion Designing Courses,
301,I A S Training Centre,"Harsool Road, Harsul",Fashion Designing Courses,
302,Indian Institute of Design,"Saraswati Sankul, Nirala Bazar",Fashion Designing Courses,
303,Meeta Forge,"MIDC Area, Chikalthana",Fashion Designing Courses,
304,Millinium Institute of Computer,"Maulana Azad Croza Bagh, Samarth Nagar",Fashion Designing Courses,
305,Mspk Paramedical College & Techinal Institute,"Pundalik Nagar Road, Garkheda",Fashion Designing Courses,
306,Music Gallery,"Aurangpura, Aurangabad - 431001",Fashion Designing Courses,
307,NIIT Aurangabad Centre," Aurangabad. , Station Road","Gemology Courses, Engineering and technician job training",
308,Design & Draft Engineering Institute,"Basement Floor, Osmanpura","HVAC Training, Engineering and technician job training",
309,SEED Infotech Ltd. Aurangabad,"Osmanpura Circle, Osmanpura","HVAC Training, Engineering and technician job training",
310,CADD Centre," Opp Badi masjid , Osmanpura","HVAC Training, Engineering and technician job training",
311,ASHT BHUJA FIRE SAFETY AND MULTI SERVICES AND ENTE," CIDCO, Aurangabad City","Industrial Safety Training Courses, Occupational safety job training",
312,Design & Draft Engineering Institute,"Basement Floor, Osmanpura","Industrial Safety Training Courses, Engineering and technician job training",
313,Irale Patil's Educational Hub,"Nirala Baza, Ajab Nagar","Industrial Safety Training Courses, Engineering and technician job training",
314,Bhagwan Homeopathic College of Pharmacy,"N-6 Area, CIDCO","Leadership Management Training, Engineering and technician job training",
315,Govt Ded Training College,"Station Road, Station Road","Leadership Management Training, Engineering and technician job training",
316,I A S Training Centre,"Harsool Road, Harsul","Leadership Management Training, Engineering and technician job training",
317,Indian Institute of Design,"Saraswati Sankul, Nirala Bazar","Leadership Management Training, Engineering and technician job training",
318,Meeta Forge,"MIDC Area, Chikalthana","Leadership Management Training, Engineering and technician job training",
319,Millinium Institute of Computer,"Maulana Azad Croza Bagh, Samarth Nagar","Leadership Management Training, Engineering and technician job training",
320,Mspk Paramedical College & Techinal Institute,"Pundalik Nagar Road, Garkheda","Leadership Management Training, Engineering and technician job training",
321,Music Gallery,"Aurangpura, Aurangabad - 431001","Leadership Management Training, Engineering and technician job training",
322,New Azeem Urdu D Ed College,"Roshan Gate, Mondha","Leadership Management Training, Engineering and technician job training",
323,Nritya Zankar,"Cidko, Osmanpura","Leadership Management Training, Engineering and technician job training",
324,Design & Draft Engineering Institute,"Basement Floor, Osmanpura","MEP Training, Engineering and technician job training",
325,CADD Centre," Opp Badi masjid , Osmanpura","MEP Training, Engineering and technician job training",
326,Bhagwan Homeopathic College of Pharmacy,"N-6 Area, CIDCO","Montessori Teacher Training, Engineering and technician job training",
327,Govt Ded Training College,"Station Road, Station Road","Montessori Teacher Training, Engineering and technician job training",
328,I A S Training Centre,"Harsool Road, Harsul","Montessori Teacher Training, Engineering and technician job training",
329,Indian Institute of Design,"Saraswati Sankul, Nirala Bazar","Montessori Teacher Training, Engineering and technician job training",
330,Meeta Forge,"MIDC Area, Chikalthana","Montessori Teacher Training, Engineering and technician job training",
331,Millinium Institute of Computer,"Maulana Azad Croza Bagh, Samarth Nagar","Montessori Teacher Training, Engineering and technician job training",
332,Mspk Paramedical College & Techinal Institute,"Pundalik Nagar Road, Garkheda","Montessori Teacher Training, Engineering and technician job training",
333,Music Gallery,"Aurangpura, Aurangabad - 431001","Montessori Teacher Training, Engineering and technician job training",
334,New Azeem Urdu D Ed College,"Roshan Gate, Mondha","Montessori Teacher Training, Engineering and technician job training",
335,Nritya Zankar,"Cidko, Osmanpura","Montessori Teacher Training, Engineering and technician job training",
336,ASHT BHUJA FIRE SAFETY AND MULTI SERVICES AND ENTE," CIDCO, Aurangabad City","NDT Training, Occupational safety job training",
337,Design & Draft Engineering Institute,"Basement Floor, Osmanpura","NDT Training, Engineering and technician job training",
338,Bhagwan Homeopathic College of Pharmacy,"N-6 Area, CIDCO","Pilot Training, Engineering and technician job training",
339,Govt Ded Training College,"Station Road, Station Road","Pilot Training, Engineering and technician job training",
340,I A S Training Centre,"Harsool Road, Harsul","Pilot Training, Engineering and technician job training",
341,Indian Institute of Design,"Saraswati Sankul, Nirala Bazar","Pilot Training, Engineering and technician job training",
342,Meeta Forge,"MIDC Area, Chikalthana","Pilot Training, Engineering and technician job training",
343,Millinium Institute of Computer,"Maulana Azad Croza Bagh, Samarth Nagar","Pilot Training, Engineering and technician job training",
344,Mspk Paramedical College & Techinal Institute,"Pundalik Nagar Road, Garkheda","Pilot Training, Engineering and technician job training",
345,Irale Patil's Educational Hub,"Nirala Baza, Ajab Nagar","Tailoring Classes, Engineering and technician job training",
346,Pramodini Gupta," 3rd Floor, Gadia Vihar","Tailoring Classes, Beauty and spa job training",
347,DMLT,"Airport Road, Aurangabad - 431001","Teacher Training, Arts & media job training",
348,Bhagwan Homeopathic College of Pharmacy,"N-6 Area, CIDCO","Teacher Training, Engineering and technician job training",
349,Govt Ded Training College,"Station Road, Station Road","Teacher Training, Engineering and technician job training",
350,I A S Training Centre,"Harsool Road, Harsul","Teacher Training, Engineering and technician job training",
351,Indian Institute of Design,"Saraswati Sankul, Nirala Bazar","Teacher Training, Engineering and technician job training",
352,Meeta Forge,"MIDC Area, Chikalthana","Teacher Training, Engineering and technician job training",
353,Millinium Institute of Computer,"Maulana Azad Croza Bagh, Samarth Nagar","Teacher Training, Engineering and technician job training",
354,Mspk Paramedical College & Techinal Institute,"Pundalik Nagar Road, Garkheda","Teacher Training, Engineering and technician job training",
355,Music Gallery,"Aurangpura, Aurangabad - 431001","Teacher Training, Engineering and technician job training",
356,CADD Centre," Opp Badi masjid , Osmanpura","Telecom Training, Engineering and technician job training",
357,Arzoo Education Consultants," Lower Ground Floor, Garkheda, Aurangabad","Dubai Education Consultants, Overseas education",+912249429118_
358,RTMS," Tilak Nagar, Aurangabad (MH), Aurangabad","Dubai Education Consultants, Overseas education",
359,RTMS," Tilak Nagar, Aurangabad (MH), Aurangabad","Malaysia Education Consultants, Overseas education",
360,K K Consultancy,", Aurangabad - 431003","Philippines Education Consultants, Overseas education",
361,RTMS," Tilak Nagar, Aurangabad (MH), Aurangabad","Philippines Education Consultants, Overseas education",
362,Edstar,"Plot No. 2, Kotwalpura","Singapore Education Consultants, Overseas education",
363,Edu International Consultant,"Delhi Gate, Himayat Bagh","Singapore Education Consultants, Overseas education",
364,Admissiongyan Education Consultancy," Jayanagar 9th Block, Aurangabad, Aurangabad","Singapore Education Consultants, Overseas education",
365,RTMS," Tilak Nagar, Aurangabad (MH), Aurangabad","Singapore Education Consultants, Overseas education",
366,RTMS," Tilak Nagar, Aurangabad (MH), Aurangabad","Austria Education Consultants, Overseas education",
367,RTMS," Tilak Nagar, Aurangabad (MH), Aurangabad","Denmark Education Consultants, Overseas education",
368,Admissiongyan Education Consultancy," Jayanagar 9th Block, Aurangabad, Aurangabad","Finland Education Consultants, Overseas education",
369,RTMS," Tilak Nagar, Aurangabad (MH), Aurangabad","Finland Education Consultants, Overseas education",
370,RTMS," Tilak Nagar, Aurangabad (MH), Aurangabad","France Education Consultants, Overseas education",
371,Edstar,"Plot No. 2, Kotwalpura","Germany Education Consultants, Overseas education",
372,Edu International Consultant,"Delhi Gate, Himayat Bagh","Germany Education Consultants, Overseas education",
373,Admissiongyan Education Consultancy," Jayanagar 9th Block, Aurangabad","Germany Education Consultants, Overseas education",
374,RTMS," Tilak Nagar, Aurangabad (MH)","Germany Education Consultants, Overseas education",
375,RTMS," Tilak Nagar, Aurangabad (MH), Aurangabad","Ireland Education Consultants, Overseas education",
376,RTMS," Tilak Nagar, Aurangabad (MH), Aurangabad","Italy Education Consultants, Overseas education",
377,RTMS," Tilak Nagar, Aurangabad (MH), Aurangabad","Norway Education Consultants, Overseas education",
378,RTMS," Tilak Nagar, Aurangabad (MH), Aurangabad","Poland Education Consultants, Overseas education",
379,Admissiongyan Education Consultancy," Jayanagar 9th Block, Aurangabad, Aurangabad","Sweden Education Consultants, Overseas education",
380,RTMS," Tilak Nagar, Aurangabad (MH), Aurangabad","Sweden Education Consultants, Overseas education",
381,RTMS," Tilak Nagar, Aurangabad (MH), Aurangabad","Switzerland Education Consultants, Overseas education",
382,Arzoo Education Consultants," Lower Ground Floor, Garkheda, Aurangabad","UK Education Consultants, Overseas education",+912249429118_
383,Edstar,"Plot No. 2, Kotwalpura","UK Education Consultants, Overseas education",
384,Edu International Consultant,"Delhi Gate, Himayat Bagh","UK Education Consultants, Overseas education",
385,RTMS," Tilak Nagar, Aurangabad (MH), Aurangabad","UK Education Consultants, Overseas education",
386,Arzoo Education Consultants," Lower Ground Floor, Garkheda, Aurangabad","UK Education Consultants, Overseas education",+912249429118_
387,Edstar,"Plot No. 2, Kotwalpura","UK Education Consultants, Overseas education",
388,Edu International Consultant,"Delhi Gate, Himayat Bagh","UK Education Consultants, Overseas education",
389,RTMS," Tilak Nagar, Aurangabad (MH), Aurangabad","UK Education Consultants, Overseas education",
390,Arzoo Education Consultants," Lower Ground Floor, Garkheda","Canada Education Consultants, Overseas education",+912249429118_
391,Edstar,"Plot No. 2, Kotwalpura","Canada Education Consultants, Overseas education",
392,Edu International Consultant,"Delhi Gate, Himayat Bagh","Canada Education Consultants, Overseas education",
393,Arzoo Education Consultants," Lower Ground Floor, Garkheda","USA Education Consultants, Overseas education",+912249429118_
394,Edstar,"Plot No. 2, Kotwalpura","USA Education Consultants, Overseas education",
395,Edstar,"Plot No. 2, Kotwalpura","Australia Education Consultants, Overseas education",
396,Edu International Consultant,"Delhi Gate, Himayat Bagh","Australia Education Consultants, Overseas education",
397,Admissiongyan Education Consultancy," Jayanagar 9th Block, Aurangabad","Australia Education Consultants, Overseas education",
398,RTMS," Tilak Nagar, Aurangabad (MH)","Australia Education Consultants, Overseas education",
399,Edstar,"Plot No. 2, Kotwalpura","New Zealand Education Consultants, Overseas education",
400,Admissiongyan Education Consultancy," Jayanagar 9th Block, Aurangabad, Aurangabad","New Zealand Education Consultants, Overseas education",
401,RTMS," Tilak Nagar, Aurangabad (MH), Aurangabad","New Zealand Education Consultants, Overseas education",
402,Arzoo Education Consultants," Lower Ground Floor, Garkheda, Aurangabad","Overseas Engineering Education Consultants, Overseas education",+912249429118_
403,Edstar,"Plot No. 2, Kotwalpura","Overseas Engineering Education Consultants, Overseas education",
404,Edu International Consultant,"Delhi Gate, Himayat Bagh","Overseas Engineering Education Consultants, Overseas education",
405,Admissiongyan Education Consultancy," Jayanagar 9th Block, Aurangabad, Aurangabad","Overseas Engineering Education Consultants, Overseas education",
406,RTMS," Tilak Nagar, Aurangabad (MH), Aurangabad","Overseas Engineering Education Consultants, Overseas education",
407,Arzoo Education Consultants," Lower Ground Floor, Garkheda, Aurangabad","Overseas Journalism Education Consultants, Overseas education",+912249429118_
408,Edstar,"Plot No. 2, Kotwalpura","Overseas Journalism Education Consultants, Overseas education",
409,Edu International Consultant,"Delhi Gate, Himayat Bagh","Overseas Journalism Education Consultants, Overseas education",
410,Admissiongyan Education Consultancy," Jayanagar 9th Block, Aurangabad, Aurangabad","Overseas Journalism Education Consultants, Overseas education",
411,RTMS," Tilak Nagar, Aurangabad (MH), Aurangabad","Overseas Journalism Education Consultants, Overseas education",
412,Arzoo Education Consultants," Lower Ground Floor, Garkheda",Overseas MBA Education Consultants,+912249429118_
413,Edstar,"Plot No. 2, Kotwalpura",Overseas MBA Education Consultants,
414,Edu International Consultant,"Delhi Gate, Himayat Bagh",Overseas MBA Education Consultants,
415,Edstar,"Plot No. 2, Kotwalpura","Overseas Medical Education Consultants, Overseas education",
416,4C Training,"Usmanpura Main Road, Usmanpura","Call Center & BPO Training, Call centre & BPO training",
417,English Vinglish,"Trimurti Chowk, Ulkanagari","Call Center & BPO Training, Language lab training",
418,Golden Light Training,"Paithan Road , Anand Nagar","Call Center & BPO Training, Language lab training",
419,Nawle Online Study Guide (OPC) Pvt. Ltd.," Karkin, Paithan","Call Center & BPO Training, Language lab training",
420,Veta Expert in Spoken English," Sillod, Sillod","Call Center & BPO Training, Language lab training",
421,Dolphin Corporate Training solutions,"Vijay Nagar, Jalna Road","Call Center & BPO Training, Language lab training",
422,Alo Education,"Majiwada , Ajanta Road","Call Center & BPO Training, Language lab training",
423,Complete Services Solutions,"Plot No. 6, Jalna Road","Business Communication Courses, People skills training",
424,4C Training,"Usmanpura Main Road, Usmanpura","Business Communication Courses, Call centre & BPO training",
425,English Vinglish,"Trimurti Chowk, Ulkanagari","Business Communication Courses, Language lab training",
426,Golden Light Training,"Paithan Road , Anand Nagar","Business Communication Courses, Language lab training",
427,Absolute Mathematics,"Sindhi Colony, Aurangabad - 431001","Business Communication Courses, Professional development training",
428,Nawle Online Study Guide (OPC) Pvt. Ltd.," Karkin, Paithan","Business Communication Courses, Language lab training",
429,Black Sheep Animation Studio,"Office No. 1, Jalna Road","Business Communication Courses, Professional development training",
430,Veta Expert in Spoken English," Sillod, Sillod","Business Communication Courses, Language lab training",
431,Shri Gajanan Yoga International Center,"Aurangabad City, Aurangabad - 431001","Yoga centres for corporates, Yoga classes",
432,Ingenious Academy,"Eknath Rangmandir Road, Osmanpura","Personality Development Training, Digital marketing job training",
433,PATHAN AZHER KHAN,"Roshan Gate, Airport Road","Personality Development Training, HR & Administration job training",
434,PRISTYN RESEARCH SOLUTIONS," Maharashtra, Airport Road","Personality Development Training, Engineering and technician job training",
435,Bhagwan Homeopathic College of Pharmacy,"N-6 Area, CIDCO","Personality Development Training, Engineering and technician job training",
436,Govt Ded Training College,"Station Road, Station Road","Personality Development Training, Engineering and technician job training",
437,I A S Training Centre,"Harsool Road, Harsul","Personality Development Training, Engineering and technician job training",
438,Indian Institute of Design,"Saraswati Sankul, Nirala Bazar","Personality Development Training, Engineering and technician job training",
439,Meeta Forge,"MIDC Area, Chikalthana","Personality Development Training, Engineering and technician job training",
440,Millinium Institute of Computer,"Maulana Azad Croza Bagh, Samarth Nagar","Personality Development Training, Engineering and technician job training",
441,4C Training,"Usmanpura Main Road, Usmanpura",Soft Skills Training Courses,
442,English Vinglish,"Trimurti Chowk, Ulkanagari",Soft Skills Training Courses,
443,Golden Light Training,"Paithan Road , Anand Nagar",Soft Skills Training Courses,
444,Ingenious Academy,"Eknath Rangmandir Road, Osmanpura",Soft Skills Training Courses,
445,Absolute Mathematics,"Sindhi Colony, Aurangabad - 431001",Soft Skills Training Courses,
446,Akshar Handwriting Analysis,"Jalna Road, Mahesh Nagar",Soft Skills Training Courses,
447,Nawle Online Study Guide (OPC) Pvt. Ltd.," Karkin, Paithan",Soft Skills Training Courses,
448,Black Sheep Animation Studio,"Office No. 1, Jalna Road",Soft Skills Training Courses,
449,IIFL Share Broker," Shreya Nagar, Usmanpura",Stock Market Training,
450,Nawle Online Study Guide (OPC) Pvt. Ltd.," Karkin, Paithan",Stock Market Training,
451,Golden Light Training,"Paithan Road , Anand Nagar","Stress Management Training, Language lab training",
452,Nawle Online Study Guide (OPC) Pvt. Ltd.," Karkin, Paithan","Stress Management Training, Language lab training",
453,Akshar Handwriting Analysis," Ground Floor, Jalna Road","Stress Management Training, Language lab training",
454,Akshar Handwriting Analysis,"Jalna Road, Mahesh Nagar","Stress Management Training, People skills training",
455,OFFYX CONSULTOS INDIA PVT LTD,"Shop no 205 eldora 2nd floor golden city center , Aurangabad (MH), Aurangabad",Taxation Training Courses,+912249434439_
456,Akshar Handwriting Analysis," Ground Floor, Jalna Road, Aurangabad",Taxation Training Courses,
457,Dolphin Corporate Training solutions,"Vijay Nagar, Jalna Road",Taxation Training Courses,
458,Alo Education,"Majiwada , Ajanta Road, Aurangabad",Taxation Training Courses,
459,Golden Light Training,"Paithan Road , Anand Nagar","Team Building Training, Language lab training",
460,Absolute Mathematics,"Sindhi Colony, Aurangabad - 431001","Team Building Training, Professional development training",
461,Nawle Online Study Guide (OPC) Pvt. Ltd.," Karkin, Paithan","Team Building Training, Language lab training",
462,Akshar Handwriting Analysis," Ground Floor, Jalna Road","Team Building Training, Language lab training",
463,Akshar Handwriting Analysis,"Jalna Road, Mahesh Nagar","Team Building Training, People skills training",
464,Alo Education,"Majiwada , Ajanta Road","Team Building Training, Language lab training",
465,Golden Light Training,"Paithan Road , Anand Nagar","Time Management Training, Language lab training",
466,Absolute Mathematics,"Sindhi Colony, Aurangabad - 431001","Time Management Training, Professional development training",
467,Nawle Online Study Guide (OPC) Pvt. Ltd.," Karkin, Paithan","Time Management Training, Language lab training",
468,Akshar Handwriting Analysis," Ground Floor, Jalna Road","Time Management Training, Language lab training",
469,Akshar Handwriting Analysis,"Jalna Road, Mahesh Nagar","Time Management Training, People skills training",
470,Alo Education,"Majiwada , Ajanta Road","Time Management Training, Language lab training",
471,IT Corner,"Town Center, CIDCO",Administration Training,
472,Livewire Aurangabad,"Opp. MGM, ","Administration Training, ITIL training",
473,CMS Talent Development Center," Garkheda Parisar, Aurangabad City, Aurangabad","Administration Training, ITIL training",
474,IT Corner,"Nakhate corner, Osmanpura",Administration Training,
475,CMS Talent Development Center," Yogayog building , Dashmesh Nagar, Aurangabad","Administration Training, ITIL training",
476,Rajdharma Technologies Pvt. Ltd.," N-2, N2 - Cidco, Aurangabad",Administration Training,
477,CMS Talent Development Centre," Trimurti Chowk, Garkheda","Administration Training, ITIL training",
478,Horizon Multi Services,"Rana Nagar, Jalna Road","CCIE Certification Training, Computer networking training",
479,Livewire Aurangabad,"Opp. MGM, ","CCIE Certification Training, Computer networking training",
480,NIIT Aurangabad Centre," Aurangabad. , Station Road","CCIE Certification Training, Computer networking training",
481,Cyber Computer Institute,"Jai Vishwa Bharti Colony, Ulkanagari","CCIE Certification Training, Computer networking training",
482,IGM Computer Education,"Jawahar Colony Road, Bhanudas Nagar","CCIE Certification Training, Computer networking training",
483,Maharashtra Board For Computer Training,"Kamgar Chowk, Waluj","CCIE Certification Training, Computer networking training",
484,Megapro,"Naralibag, Aurangabad - 431001","CCIE Certification Training, Computer networking training",
485,Reckon Computers,"sarurswanand nagar, Konkanwadi","CCIE Certification Training, Computer networking training",
486,Horizon Multi Services,"Rana Nagar, Jalna Road","CCNP Certification Training, Computer networking training",
487,Livewire Aurangabad,"Opp. MGM, ","CCNP Certification Training, Computer networking training",
488,CMS Talent Development Center," Garkheda Parisar, Aurangabad City","CCNP Certification Training, Computer networking training",
489,CMS Talent Development Center," Yogayog building , Dashmesh Nagar","CCNP Certification Training, Computer networking training",
490,NIIT Aurangabad Centre," Aurangabad. , Station Road","CCNP Certification Training, Computer networking training",
491,Cyber Computer Institute,"Jai Vishwa Bharti Colony, Ulkanagari","CCNP Certification Training, Computer networking training",
492,IGM Computer Education,"Jawahar Colony Road, Bhanudas Nagar","CCNP Certification Training, Computer networking training",
493,NIIT Aurangabad Centre," Aurangabad. , Station Road","CCSP Certification Training, IT security training",
494,Horizon Multi Services,"Rana Nagar, Jalna Road","CCVP Certification Training, Computer networking training",
495,Livewire Aurangabad,"Opp. MGM, ","CCVP Certification Training, Computer networking training",
496,CMS Talent Development Centre," Trimurti Chowk, Garkheda","CCVP Certification Training, Computer networking training",
497,CMS Talent Development Center," Garkheda Parisar, Aurangabad City","CCVP Certification Training, Computer networking training",
498,CMS Talent Development Center," Yogayog building , Dashmesh Nagar","CCVP Certification Training, Computer networking training",
499,Genius IT Park,"Infront of Old TARA Pan Center Osmanpur, Old Osmanpura","CCVP Certification Training, Computer networking training",
500,NIIT Aurangabad Centre," Aurangabad. , Station Road","CCVP Certification Training, Computer networking training",
501,Livewire Aurangabad,"Opp. MGM, ","Cloud Computing Training, VMware training",
502,Deva iTechnologies,"INOX Tapdiya Cinemarket, N1-Cidco","Cloud Computing Training, Salesforce training",
503,Blockchain And Crypto currency technology tutor,", Aurangabad - ",Cloud Computing Training,
504,Horizon Multi Services,"Rana Nagar, Jalna Road","Embedded Systems Training, Computer networking training",
505,Vidya Technology Solutions,"Ashok Nagar, Garkheda",Embedded Systems Training,
506,Livewire Aurangabad,"Opp. MGM, ","Embedded Systems Training, Computer networking training",
507,NIIT Aurangabad Centre," Aurangabad. , Station Road","Embedded Systems Training, Computer networking training",
508,Cyber Computer Institute,"Jai Vishwa Bharti Colony, Ulkanagari","Embedded Systems Training, Computer networking training",
509,IGM Computer Education,"Jawahar Colony Road, Bhanudas Nagar","Embedded Systems Training, Computer networking training",
510,Maharashtra Board For Computer Training,"Kamgar Chowk, Waluj","Embedded Systems Training, Computer networking training",
511,Megapro,"Naralibag, Aurangabad - 431001","Embedded Systems Training, Computer networking training",
512,Reckon Computers,"sarurswanand nagar, Konkanwadi","Embedded Systems Training, Computer networking training",
513,Royal Computer Academy,"Fazalpura, Aurangabad - 431001","Embedded Systems Training, Computer networking training",
514,Livewire Aurangabad,"Opp. MGM, ","Certified Ethical Hacking (CEH) Training, IT security training",
515,NIIT Aurangabad Centre," Aurangabad. , Station Road","Certified Ethical Hacking (CEH) Training, IT security training",
516,Nawle Online Study Guide (OPC) Pvt. Ltd.," Karkin, Paithan, Aurangabad","Certified Ethical Hacking (CEH) Training, Ethical hacking training",
517,CADD Centre," Opp Badi masjid , Osmanpura, Aurangabad","Certified Ethical Hacking (CEH) Training, IT security training",
518,Om Kreations,"jyotinagar, Usmanpura, Aurangabad","Java Beans Training, Web designing training",
519,Compuworld Computer Training Institute,"Gulmandi Road, Aurangpura","Java Beans Training, Java / J2EE Training",
520,Horizon Multi Services,"Rana Nagar, Jalna Road","Java Beans Training, Web designing training",
521,Xplora Design Skool Marathwada - 1st ISO Certified Multimedia Co.," Deepnagar, Jalna Road, Aurangabad","Java Beans Training, Web designing training",
522,Ingenious Academy,"Eknath Rangmandir Road, Osmanpura","Java Beans Training, Content management software training",
