,NAME,LOCATION,COURSES,CONTACT NO.
1373,Corel Draw,"Boring road, Boring Canal Road, Patna","3D Studio Max Online Training, Animation & Multimedia training",
1374,CADD CENTRE (NIT PATNA BRANCH),"Patna - 800005, Ashok Rajpath","3D Studio Max Online Training, CAD & CAM training",
1375,Saurabh maharana,"Sm, Gola Road","3D Studio Max Online Training, CAD & CAM training",
1376,MAAC," Front Of Kfc Beside Vishal Mega Mart, Kankarbagh","3D Studio Max Online Training, Adobe training",
1377,CAD DESK PATNA," DAKBUNGLOW, Dak Bungalow Road","3D Studio Max Online Training, CAD & CAM training",
1378,Patanjali Ayurved limited,"Patanjali Ayurved limited laksha road padartha hariwar Uttarakhand, Painal","3D Studio Max Online Training, CAD & CAM training",
1379,Sprite Info Solutions," Saguna More, Danapur Cantt","Vue 3D Online Training, Adobe training",
1380,Verma Infosolutions Pvt. Ltd.,"Shivaji Colony, Beur Road","Vue 3D Online Training, Adobe training",
1381,MAAC," Front Of Kfc Beside Vishal Mega Mart, Kankarbagh","Vue 3D Online Training, Adobe training",
1382,Computer Foundation Pvt. Ltd.,"Basant Vihar Colony, Boring Road, Patna","Vue 3D Online Training, CAD & CAM training",+911140016524_
1383,Megasoft Educations," Sumathi Palace, Boring Road, Patna","Vue 3D Online Training, CAD & CAM training",
1384,ATL Education Foundation," PC Colony, Kankarbagh, Patna","Vue 3D Online Training, CAD & CAM training",
1385,Set Technology,"Raja Bazar, Bailey Road, Patna","Vue 3D Online Training, CAD & CAM training",
1386,Cartridge - Point,"Jamal Road, Patna - 800001","Vue 3D Online Training, CAD & CAM training",
1387,Icon Computer,"Kadamkuan, Patna - 800003","Vue 3D Online Training, CAD & CAM training",
1388,Mobtech Mobile Training Centre,"Boring Road, Patna - 800013","Vue 3D Online Training, CAD & CAM training",
1389,Rays Edutech Pvt. Ltd.,"Patna - 800001, South Gandhi Maidan, Patna","Oracle Online Training, Oracle DBA training",+911140117005_
1390,Rays Edutech Pvt. Ltd.,"Patna - 800001, South Gandhi Maidan, Patna","Oracle Online Training, Oracle DBA training",+911140117005_
1391,Computer Foundation Pvt. Ltd.,"Basant Vihar Colony, Boring Road, Patna","Oracle Online Training, Oracle application training",+911140016524_
1392,Tech Cloud," North Sri Krishana Puri, Boring Road, Patna","Oracle Online Training, Oracle application training",
1393,NIIT Ltd.,"Kumar Tower Boring Road Crossing, Boring Road","Oracle Online Training, Oracle application training",
1394,NIIT Ltd.,"Ashok Raj Path , Ashok Rajpath","Oracle Online Training, Oracle application training",
1395,Computer Foundation Pvt. Ltd.,"Basant Vihar Colony, Boring Road, Patna","Oracle Application Online Training, Oracle application training",+911140016524_
1396,Tech Cloud," North Sri Krishana Puri, Boring Road, Patna","Oracle Application Online Training, Oracle application training",
1397,NIIT Ltd.,"Kumar Tower Boring Road Crossing, Boring Road","Oracle Application Online Training, Oracle application training",
1398,NIIT Ltd.,"Ashok Raj Path , Ashok Rajpath","Oracle Application Online Training, Oracle application training",
1399,Computer Foundation Pvt. Ltd.,"Basant Vihar Colony, Boring Road, Patna","Oracle CRM Online Training, Oracle application training",+911140016524_
1400,Tech Cloud," North Sri Krishana Puri, Boring Road, Patna","Oracle CRM Online Training, Oracle application training",
1401,NIIT Ltd.,"Kumar Tower Boring Road Crossing, Boring Road","Oracle CRM Online Training, Oracle application training",
1402,NIIT Ltd.,"Ashok Raj Path , Ashok Rajpath","Oracle CRM Online Training, Oracle application training",
1403,Rays Edutech Pvt. Ltd.,"Patna - 800001, South Gandhi Maidan, Patna","Oracle DBA Online Training, Oracle DBA training",+911140117005_
1404,Rays Edutech Pvt. Ltd.,"Patna - 800001, South Gandhi Maidan, Patna","Oracle DBA Online Training, Oracle DBA training",+911140117005_
1405,Computer Foundation Pvt. Ltd.,"Basant Vihar Colony, Boring Road, Patna","Oracle DBA Online Training, Oracle application training",+911140016524_
1406,Tech Cloud," North Sri Krishana Puri, Boring Road, Patna","Oracle DBA Online Training, Oracle application training",
1407,NIIT Ltd.,"Kumar Tower Boring Road Crossing, Boring Road","Oracle DBA Online Training, Oracle application training",
1408,NIIT Ltd.,"Ashok Raj Path , Ashok Rajpath","Oracle DBA Online Training, Oracle application training",
1409,Computer Foundation Pvt. Ltd.,"Basant Vihar Colony, Boring Road, Patna","Oracle OCA Online Training, Oracle application training",+911140016524_
1410,Tech Cloud," North Sri Krishana Puri, Boring Road, Patna","Oracle OCA Online Training, Oracle application training",
1411,NIIT Ltd.,"Kumar Tower Boring Road Crossing, Boring Road","Oracle OCA Online Training, Oracle application training",
1412,NIIT Ltd.,"Ashok Raj Path , Ashok Rajpath","Oracle OCA Online Training, Oracle application training",
1413,Computer Foundation Pvt. Ltd.,"Basant Vihar Colony, Boring Road, Patna","Oracle RAC Online Training, Oracle application training",+911140016524_
1414,Tech Cloud," North Sri Krishana Puri, Boring Road, Patna","Oracle RAC Online Training, Oracle application training",
1415,NIIT Ltd.,"Kumar Tower Boring Road Crossing, Boring Road","Oracle RAC Online Training, Oracle application training",
1416,NIIT Ltd.,"Ashok Raj Path , Ashok Rajpath","Oracle RAC Online Training, Oracle application training",
1417,Swarnimashree Infotech," Patrakar Nagar, West Boring Canal Road, Patna","Programming Languages Online Training, Programming languages training",+911140147503_
1418,Mandavi Classes,"Rajeev Nagar Road no 6 patna, Rajeev Nagar, Patna","Programming Languages Online Training, Programming languages training",
1419,Vasudeo Institute of Professional,"Road No. 2 , Rajeev Nagar","Programming Languages Online Training, Programming languages training",
1420,IISPL Patna," Patna-800001, Fraser Road Area","Programming Languages Online Training, Programming languages training",
1421,CSDT IT Solution,"Shadev Mahato Marg, Boring Road, Patna","Programming Languages Online Training, Programming languages training",
1422,Bharti Digital World," Link Road, Ramkrishan Nagar, Patna","Programming Languages Online Training, Programming languages training",
1423,Docent Classes," opp- Choudhary market, Budha Colony, Patna","Programming Languages Online Training, Programming languages training",
1424,WikiHelp," Ashok Rajpath Road, Gulzarbagh, Patna","Programming Languages Online Training, Programming languages training",
1425,C kumar yadav,"Patna City, Patna - 800007","Programming Languages Online Training, Programming languages training",
1426,Rays Edutech Pvt. Ltd.,"Patna - 800001, South Gandhi Maidan, Patna","Programming Languages Online Training, Programming languages training",+911140117005_
1427,Swarnimashree Infotech," Patrakar Nagar, West Boring Canal Road, Patna","Core Java Online Training, Web designing training",+911140147503_
1428,Vasudeo Institute of Professional,"Road No. 2 , Rajeev Nagar","Core Java Online Training, Java / J2EE Training",
1429,Best Java Training in Patna," Patna, Paltiputra Colony","Core Java Online Training, Web designing training",
1430,SUCCEXA,"RAJIV NAGAR NALA PAR, Indrapuri","Core Java Online Training, Content management software training",
1431,Myntra customer care number 9618309473,"Dehli badrpur dehli, Anandpuri, Patna","Core Java Online Training, Content management software training",
1432,Rays Edutech Pvt. Ltd.,"Patna - 800001, South Gandhi Maidan, Patna","Core Java Online Training, Web designing training",+911140117005_
1433,Rays Edutech Pvt. Ltd.,"Patna - 800001, South Gandhi Maidan, Patna","Core Java Online Training, Web designing training",+911140117005_
1434,Apptronix Technologies," Opp.Pillar No.10, Jagdeo Path, Patna","Core Java Online Training, Web designing training",
1435,Computer Foundation Pvt. Ltd.,"Basant Vihar Colony, Boring Road, Patna","Core Java Online Training, Content management software training",+911140016524_
1436,Swarnimashree Infotech," Patrakar Nagar, West Boring Canal Road, Patna","Javascript Online Training, Web designing training",+911140147503_
1437,PrabTech Private Limited,"New Bypass Road, Ramkrishan Nagar","Javascript Online Training, Content management software training",
1438,Corporate Software Development & Training,"Shahadev Matu Marg, Patna, Patna","Javascript Online Training, Content management software training",
1439,Integrated Info Tech - I.I.T Technologies," Kanak Braj Complex, Boring Road, Patna","Javascript Online Training, Content management software training",
1440,Mandavi Classes,"Rajeev Nagar Road, Rajeev Nagar, Patna","Javascript Online Training, Web designing training",
1441,NetMax Patna,"Building No. 68, Pataliputra, Patna","Javascript Online Training, Web designing training",
1442,Whip Smart Technologies," Jagdeo path patna, Jagdeo Path","Javascript Online Training, Web designing training",
1443,Techsisco Learning Center,"Room No. 3 & 4, Sandalpur","Javascript Online Training, Content management software training",
1444,Mandavi Classes,"Rajeev Nagar Road no 6 patna, Rajeev Nagar, Patna","Javascript Online Training, Web designing training",
1445,Epiclancers," Dannapur, Danapur Cantt","Javascript Online Training, Content management software training",
1446,Aztech," Ara Garden More, Bailey Road, Patna","JSP Online Training, Web designing training",+911140128505_
1447,BCIT WORLD,"Boring Road Patna 800001 , Boring Road, patna","JSP Online Training, Content management software training",+911140128010_
1448,Swarnimashree Infotech," Patrakar Nagar, West Boring Canal Road, Patna","JSP Online Training, Web designing training",+911140147503_
1449,Integrated Info Tech - I.I.T Technologies," Kanak Braj Complex, Boring Road, Patna","JSP Online Training, Content management software training",
1450,Tally Academy," Patna Gaya Road, Pahari, Patna",JSP Online Training,
1451,Mandavi Classes,"Rajeev Nagar Road, Rajeev Nagar, Patna","JSP Online Training, Web designing training",
1452,Integrated InfoTech," Nagrshwar Colony, Boring Road","JSP Online Training, Java / J2EE Training",
1453,PrabTech Private Limited,"New Bypass Road, Ramkrishan Nagar","JSP Online Training, Content management software training",
1454,Whip Smart Technologies," Jagdeo path patna, Jagdeo Path","JSP Online Training, Web designing training",
1455,IISPL Patna," Patna-800001, Fraser Road Area","PHP Online Training, Programming languages training",
1456,CSDT IT Solution,"Shadev Mahato Marg, Boring Road, Patna","PHP Online Training, Programming languages training",
1457,Bharti Digital World," Link Road, Ramkrishan Nagar, Patna","PHP Online Training, Programming languages training",
1458,Docent Classes," opp- Choudhary market, Budha Colony, Patna","PHP Online Training, Programming languages training",
1459,WikiHelp," Ashok Rajpath Road, Gulzarbagh, Patna","PHP Online Training, Programming languages training",
1460,mentorxo," kankarbagh colony mor, Kankarbagh","PHP Online Training, Programming languages training",
1461,C kumar yadav,"Patna City, Patna - 800007","PHP Online Training, Programming languages training",
1462,Rays Edutech Pvt. Ltd.,"Patna - 800001, South Gandhi Maidan, Patna","PHP Online Training, Programming languages training",+911140117005_
1463,Rays Edutech Pvt. Ltd.,"Patna - 800001, South Gandhi Maidan, Patna","PHP Online Training, Programming languages training",+911140117005_
1464,Myntra customer care number 9618309473,"Dehli badrpur dehli, Anandpuri, Patna","Spring Online Training, Content management software training",
1465,Computer Foundation Pvt. Ltd.,"Basant Vihar Colony, Boring Road, Patna","Spring Online Training, Content management software training",+911140016524_
1466,Ice Technology Lab," Naveen Kothi, Ashok Rajpath, Patna","Spring Online Training, Web designing training",
1467,Aztech Technology & Engineers Pvt. Ltd.," Bailey Road, Jagdeo Path, Patna","Spring Online Training, Content management software training",
1468,Set Technology,"Raja Bazar, Bailey Road, Patna","Spring Online Training, Content management software training",
1469,NIIT Ltd.,"Kumar Tower Boring Road Crossing, Boring Road","Spring Online Training, Content management software training",
1470,NIIT Ltd.,"Ashok Raj Path , Ashok Rajpath","Spring Online Training, Content management software training",
1471,Vasudeo Institute of Professional,"Road No. 2 , Rajeev Nagar","VB .Net Online Training, Java / J2EE Training",
1472,Myntra customer care number 9618309473,"Dehli badrpur dehli, Anandpuri, Patna","VB .Net Online Training, Content management software training",
1473,Apptronix Technologies," Opp.Pillar No.10, Jagdeo Path, Patna","VB .Net Online Training, Web designing training",
1474,Computer Foundation Pvt. Ltd.,"Basant Vihar Colony, Boring Road, Patna","VB .Net Online Training, Content management software training",+911140016524_
1475,Ice Technology Lab," Naveen Kothi, Ashok Rajpath, Patna","VB .Net Online Training, Web designing training",
1476,Aztech Technology & Engineers Pvt. Ltd.," Bailey Road, Jagdeo Path, Patna","VB .Net Online Training, Content management software training",
1477,Set Technology,"Raja Bazar, Bailey Road, Patna","VB .Net Online Training, Content management software training",
1478,NIIT Ltd.,"Kumar Tower Boring Road Crossing, Boring Road","VB .Net Online Training, Content management software training",
