,NAME,LOCATION,COURSES,CONTACT NO.
17,Grafx It Solutions Pvt. Ltd.," Tilak Lane, Dwaraka Nagar, Visakhapatnam","Job Training Centres, Beauty and spa job training",+917569004283_
18,Medesun prime,"Beach Road, Visakhapatnam - 530002","Job Training Centres, Health & wellness job training",+918048030961_
19,The Hope Overseas Educational Consultants," 303(A), Dwaraka Nagar, Visakhapatnam","Overseas Education Consultants, Overseas education",+917569018260_
20,NEC," Bala Nagar, Dwaraka Nagar","Overseas Education Consultants, Overseas education",+918048042797_
21,Storm Overseas Education," Sripuram Towers, Asilmetta, Visakhapatnam","Overseas Education Consultants, Overseas education",+917569006573_
22,I Twenty Fever," Above Mahaveer Jewellers, Dwaraka Nagar, Visakhapatnam","Overseas Education Consultants, Overseas education",+918048066759_
23,SunLeadership," Door No. 49-20-7, Akkayyapalem, Visakhapatnam","Corporate Training, Professional development training",
24,Business Excellence Institute Pvt. Ltd.,"Dada Gardens, Visakhapatnam - 531001","Corporate Training, Language lab training",
25,Sridha Technologies," K.M. towers, Asilmetta, Visakhapatnam","Corporate Training, Language lab training",
26,SUDHEER TECHNOLOGIES,"opp to T.M.C, Dondaparthy","Corporate Training, Professional development training",
27,Silicon Soft Technologies,"3rd Lane, Dwaraka Nagar","Corporate Training, Language lab training",
28,VIP-Vidhatha Institute of Psychology,"MIG-31st Floor, Seethammadhara","Corporate Training, People skills training",
29,Coastal Logistics,"Huda Colony, Pedagantyada ","Corporate Training, Professional development training",
30,KBTECH," OLD GAJUWAKA, Gajuwaka","Corporate Training, Language lab training",
31,Navatha Manda,"Kailashmetta, Andhra University, Visakhapatnam","Corporate Training, Language lab training",
32,Veenapens,"Abid Nagar, Akkayyapalem","Corporate Training, Language lab training",
33,FX Animation," GK Towers, Dwaraka Nagar, Visakhapatnam","Multimedia Design Training, Animation & Multimedia training",+918048103679_
34,Arena Animation,"D. No. 8-1-63/23/1, Pedda Waltair","Multimedia Design Training, Animation & Multimedia training",+918048093060_
35,Millennium Software Solutions Pvt. Ltd.," 1st Lane, Dwaraka Nagar, Visakhapatnam","Multimedia Design Training, CAD & CAM training",+918048103568_
36,Alunoz Academy," Vinayagar Heights, Dada Gardens, Visakhapatnam","Multimedia Design Training, Adobe training",+918048105072_
37,Durga Digital,"Akkyapalam, 1st Lane","Multimedia Design Training, Engineering design training",
38,Alice Trainings,"Pitapuram Colony, Maddilapalem, Visakhapatnam","Multimedia Design Training, CAD & CAM training",
39,Sirius Tech Solutions," Dwarakanagar, 1st Lane","Multimedia Design Training, CAD & CAM training",
40,Pixel Minds,"Chaitanya Nagar, Gajuwaka","Multimedia Design Training, Adobe training",
41,Media3,"Gurudwara, Seethammapeta","Multimedia Design Training, Animation & Multimedia training",
42,Business Excellence Institute Pvt. Ltd.,"Dada Gardens, Visakhapatnam - 531001","Multimedia Design Training, Animation & Multimedia training",
43,Anil Kumar,"Sahara States Mansoorabad, Auto Nagar","AMIE Coaching, ENGG / ARCH entrance exam coaching",
44,Aakash Educational Service Pvt. Ltd.,"2nd Lane, Dwaraka Nagar","AMIE Coaching, ENGG / ARCH entrance exam coaching",
45,Vikas Vidyaniketan,"NH 5 Road, Sheela Nagar, Visakhapatnam","AMIE Coaching, ENGG / ARCH entrance exam coaching",
46,Engineers Hub,"No. 4th Floor, Allipuram, Visakhapatnam","AMIE Coaching, ENGG / ARCH entrance exam coaching",
47,Aacharya service,"Gajuwaka, Visakhapatnam - 511014","AMIE Coaching, ENGG / ARCH entrance exam coaching",
48,Winner's Home Tutors & Best Home Tuitions in Vizag," Andhra Pradesh 530016, Akkayyapalem, Visakhapatnam","AMIE Coaching, Law entrance exam coaching",
49,Sai Home Tuition," sector 2, MVP Colony, Visakhapatnam","AMIE Coaching, Management entrance exam coaching",
50,Graduate Academy,"No. 08/f-154, Mindi","AMIE Coaching, ENGG / ARCH entrance exam coaching",+918048030761_
51,Sace Coaching Center,"3rd Lane, Dwaraka Nagar, Visakhapatnam",Bank Exam Coaching,
52,Lakshya Institute," 1st Floor, Sri Nagar",Bank Exam Coaching,
53,Bright Institute,"Dwaraka Nagar 4th Lane, Dwaraka Nagar",Bank Exam Coaching,
54,Winning Worms,"No. 48-2-25/1, Sri Nagar, Visakhapatnam",Bank Exam Coaching,
55,Sai Ram Empower Academy,"Seethammapeta Road, Dwaraka Nagar, Visakhapatnam",Bank Exam Coaching,
56,eTester Classes," Duvvada Station Road, Kurmannapalem",Bank Exam Coaching,
57,Talentsprint Pvt. Ltd.,"Dwarka Nagar Main Road, Dwaraka Nagar",Bank Exam Coaching,
58,Talent Sprint," 2nd Floor, Dwaraka Nagar, Visakhapatnam",Bank Exam Coaching,
59,Sai Krishna,"Income Tax Street, Anakapalle",Bank Exam Coaching,
60,Guru's Classes," Sri Nagar, Dada Gardens, Visakhapatnam","CAT Coaching Centers, Management entrance exam coaching",+917569010401_
61,Winning Worms,"No. 48-2-25/1, Sri Nagar, Visakhapatnam","CAT Coaching Centers, Management entrance exam coaching",
62,Raju Coaching Centre," SVT Road, Gajuwaka","CAT Coaching Centers, Management entrance exam coaching",
63,"EHS Team Fire and Safety, Visakhapatnam"," Railway New Colony Road, Dondaparthy","CAT Coaching Centers, Management entrance exam coaching",
64,best way,"sree kanya, 1st Lane","CAT Coaching Centers, Law entrance exam coaching",
65,Winner's Home Tutors & Best Home Tuitions in Vizag," Andhra Pradesh 530016, Akkayyapalem, Visakhapatnam","CAT Coaching Centers, Law entrance exam coaching",
66,Corporate Fokus,"Vepagunta Post, Simhachalam, Visakhapatnam","CAT Coaching Centers, Management entrance exam coaching",
67,Sai Home Tuition," sector 2, MVP Colony, Visakhapatnam","CAT Coaching Centers, Management entrance exam coaching",
68,Guru's Classes," Sri Nagar, Dada Gardens, Visakhapatnam","Common Management Aptitude Test (CMAT) Coaching, Management entrance exam coaching",+917569010401_
69,Winning Worms,"No. 48-2-25/1, Sri Nagar, Visakhapatnam","Common Management Aptitude Test (CMAT) Coaching, Management entrance exam coaching",
70,"EHS Team Fire and Safety, Visakhapatnam"," Railway New Colony Road, Dondaparthy","Common Management Aptitude Test (CMAT) Coaching, Management entrance exam coaching",
71,Winner's Home Tutors & Best Home Tuitions in Vizag," Andhra Pradesh 530016, Akkayyapalem, Visakhapatnam","Common Management Aptitude Test (CMAT) Coaching, Law entrance exam coaching",
72,Corporate Careers,"Gurudwara Junction, Seethammapeta, Visakhapatnam","Common Management Aptitude Test (CMAT) Coaching, Management entrance exam coaching",
73,Texas Review,"Brts Road, Dwaraka Nagar","Common Management Aptitude Test (CMAT) Coaching, Management entrance exam coaching",+917569018214_
74,Talentsprint Pvt. Ltd.,"Dwarka Nagar Main Road, Dwaraka Nagar","CTET Coaching, Teachers exam coaching",
75,Talent Sprint," 2nd Floor, Dwaraka Nagar, Visakhapatnam","CTET Coaching, Teachers exam coaching",
76,PEN EDUCATION,"Maheswari Colony Road, Maddilapalem, Visakhapatnam","CTET Coaching, UGC NET coaching",
77,Sri Hasini Solutions,"Dwaraka Nagar Main Road, Dwaraka Nagar, Visakhapatnam","CTET Coaching, Teachers exam coaching",+917569011592_
78,RK Stars,"1st Line, Dwaraka Nagar","CTET Coaching, UGC NET coaching",
79,Vinex Institute," 1st Lane, Dwaraka Nagar, Visakhapatnam","CTET Coaching, UGC NET coaching",
80,Sace Coaching Center,"3rd Lane, Dwaraka Nagar, Visakhapatnam","IBPS Bank Interview Coaching, Bank exam coaching",
81,Bright Institute,"Dwaraka Nagar 4th Lane, Dwaraka Nagar","IBPS Bank Interview Coaching, Bank exam coaching",
82,Winning Worms,"No. 48-2-25/1, Sri Nagar, Visakhapatnam","IBPS Bank Interview Coaching, Bank exam coaching",
83,Sai Ram Empower Academy,"Seethammapeta Road, Dwaraka Nagar, Visakhapatnam","IBPS Bank Interview Coaching, Bank exam coaching",
84,Chukka Suresh Technologies," SBI Colony, MVP Colony, Visakhapatnam","IBPS Bank Interview Coaching, Bank exam coaching",
85,Mahendra Educational Pvt. Ltd.,"2nd Floor, Dwaraka Nagar","IBPS Bank Interview Coaching, Bank exam coaching",
86,eTester Classes," Duvvada Station Road, Kurmannapalem","IBPS Bank Interview Coaching, Bank exam coaching",
87,Talentsprint Pvt. Ltd.,"Dwarka Nagar Main Road, Dwaraka Nagar","IBPS Bank Interview Coaching, Bank exam coaching",
88,Talent Sprint," 2nd Floor, Dwaraka Nagar, Visakhapatnam","IBPS Bank Interview Coaching, Bank exam coaching",
89,"EHS Team Fire and Safety, Visakhapatnam"," Railway New Colony Road, Dondaparthy","KMAT Coaching, Management entrance exam coaching",
90,Winner's Home Tutors & Best Home Tuitions in Vizag," Andhra Pradesh 530016, Akkayyapalem, Visakhapatnam","KMAT Coaching, Law entrance exam coaching",
91,Texas Review,"Brts Road, Dwaraka Nagar","KMAT Coaching, Management entrance exam coaching",+917569018214_
92,Ganesh Tuition,"Siripuram, Siripuram","KMAT Coaching, Management entrance exam coaching",
93,AIMS IIT Home Tuitions,"No. 48-8-20, Dwaraka Nagar, Visakhapatnam","KMAT Coaching, Law entrance exam coaching",
94,Venkata Konda Reddy," KRM Colony, R.T.C. Depot Road","Law Entrance Coaching, ENGG / ARCH entrance exam coaching",+918043692386_
95,Francis Tutorials," CBM Compound, Asilmetta, Visakhapatnam","Law Entrance Coaching, Law entrance exam coaching",+918048103368_
96,best way,"sree kanya, 1st Lane","Law Entrance Coaching, Law entrance exam coaching",
97,Winner's Home Tutors & Best Home Tuitions in Vizag," Andhra Pradesh 530016, Akkayyapalem, Visakhapatnam","Law Entrance Coaching, Law entrance exam coaching",
98,AIMS IIT Home Tuitions,"No. 48-8-20, Dwaraka Nagar, Visakhapatnam","Law Entrance Coaching, Law entrance exam coaching",
99,S.Ramesh," Baji-Jn, Nad Kotha Road, Visakhapatnam","Law Entrance Coaching, Law entrance exam coaching",
100,Takshshila Design & Architecture," Railway Station Road, Dwaraka Nagar","NATA Coaching, ENGG / ARCH entrance exam coaching",+918048103707_
101,Francis Tutorials," CBM Compound, Asilmetta","NATA Coaching, Law entrance exam coaching",+918048103368_
102,Anil Kumar,"Sahara States Mansoorabad, Auto Nagar","NATA Coaching, ENGG / ARCH entrance exam coaching",
103,V.V. Nata Coaching Center," Vasanth Plaza, Visakhapatnam","NATA Coaching, ENGG / ARCH entrance exam coaching",
104,Chukka Suresh Technologies," SBI Colony, MVP Colony","NATA Coaching, ENGG / ARCH entrance exam coaching",
105,vision academy,"Gajuwaka, Visakhapatnam - 530026","National Talent Search Exam (NTSE) Coaching, Defence / police exam coaching",
106,RK Stars,"1st Line, Dwaraka Nagar","National Talent Search Exam (NTSE) Coaching, UGC NET coaching",
107,SHRAVAN ACADEMY OF MATHEMATICS AND SCIENCES," DWARAKANAGAR, Seethammapeta","National Talent Search Exam (NTSE) Coaching, School competitive exam coaching",
108,Prime Axis Classes," 3rd Floor, Dwaraka Nagar, Visakhapatnam","National Talent Search Exam (NTSE) Coaching, School competitive exam coaching",
109,Ravi's Institute of Conceptual Education - RICE,"complex to rama takies lane, Sri Nagar, Visakhapatnam","National Talent Search Exam (NTSE) Coaching, SSC exam coaching",
110,M Learning India,"Beach Road, Visakhapatnam - 530002","National Talent Search Exam (NTSE) Coaching, School competitive exam coaching",
111,ENGINEERS HUB," Dabagardens, Jagadamba Junction, visakhapatnam","RRB Entrance Exam Coaching, SSC exam coaching",+918048121875_
112,Sace Coaching Center,"3rd Lane, Dwaraka Nagar, Visakhapatnam","RRB Entrance Exam Coaching, SSC exam coaching",
113,Lakshya Institute," 1st Floor, Sri Nagar","RRB Entrance Exam Coaching, Defence / police exam coaching",
114,Bright Institute,"Dwaraka Nagar 4th Lane, Dwaraka Nagar","RRB Entrance Exam Coaching, Railways exam coaching",
115,Winning Worms,"No. 48-2-25/1, Sri Nagar, Visakhapatnam","RRB Entrance Exam Coaching, UPSC exam coaching",
116,Sai Ram Empower Academy,"Seethammapeta Road, Dwaraka Nagar, Visakhapatnam","RRB Entrance Exam Coaching, UPSC exam coaching",
117,PEN EDUCATION,"Maheswari Colony Road, Maddilapalem, Visakhapatnam","RRB Entrance Exam Coaching, UGC NET coaching",
118,VRK TECHNICAL INSTITUTE," 3rd floor, Gajuwaka","RRB Entrance Exam Coaching, SSC exam coaching",
119,V.R. Academy,"Opposite Tata Docomo Office, Dwaraka Nagar","RRB Entrance Exam Coaching, Defence / police exam coaching",
120,vision academy,"Gajuwaka, Visakhapatnam - 530026","RRB Entrance Exam Coaching, Defence / police exam coaching",
121,Sharada Vidya Peeth," NGO Colony, Akkayyapalem","Chartered Accountant Coaching, Chartered accountant tuitions",
122,DKP classes,"Dwaraka Nagar, Visakhapatnam - 530013","Chartered Accountant Coaching, Chartered accountant tuitions",
123,Sudeeksha Academy,"TPT Colony, Seethammadhara","Chartered Accountant Coaching, Chartered accountant tuitions",
124,Raju Coaching Centre," SVT Road, Gajuwaka","Chartered Accountant Coaching, Chartered accountant tuitions",
125,SR Academy," Sri Vijaya Durga Complex, Dwaraka Nagar","Chartered Accountant Coaching, Chartered accountant tuitions",
126,Vinex Institute," 1st Lane, Dwaraka Nagar","Chartered Accountant Coaching, Chartered accountant tuitions",
127,Sharada Vidya Peeth," NGO Colony, Akkayyapalem, Visakhapatnam","CACPT Coaching, Chartered accountant tuitions",
128,DKP classes,"Dwaraka Nagar, Visakhapatnam - 530013","CACPT Coaching, Chartered accountant tuitions",
129,Sudeeksha Academy,"TPT Colony, Seethammadhara","CACPT Coaching, Chartered accountant tuitions",
130,Raju Coaching Centre," SVT Road, Gajuwaka","CACPT Coaching, Chartered accountant tuitions",
131,SR Academy," Sri Vijaya Durga Complex, Dwaraka Nagar, Visakhapatnam","CACPT Coaching, Chartered accountant tuitions",
132,Vinex Institute," 1st Lane, Dwaraka Nagar, Visakhapatnam","CACPT Coaching, Chartered accountant tuitions",
133,Business Excellence Institute Pvt. Ltd.,"Dada Gardens, Visakhapatnam - 531001","Chartered Financial Analyst (CFA) Coaching, CFA tuitions",
134,Corporate Careers,"Gurudwara Junction, Seethammapeta","Chartered Financial Analyst (CFA) Coaching, Chartered accountant tuitions",
135,S.K. Home Tution," LIG Sector 5, MVP Colony","Chartered Financial Analyst (CFA) Coaching, Chartered accountant tuitions",
136,AIMS IIT Home Tuitions,"No. 48-8-20, Dwaraka Nagar","Chartered Financial Analyst (CFA) Coaching, Chartered accountant tuitions",
137,S.Ramesh," Baji-Jn, Nad Kotha Road","Chartered Financial Analyst (CFA) Coaching, Chartered accountant tuitions",
138,Vinex Institute," 1st Lane, Dwaraka Nagar, Visakhapatnam","Certified Financial Planner (CFP) Coaching, Chartered accountant tuitions",
139,S.K. Home Tution," LIG Sector 5, MVP Colony, Visakhapatnam","Certified Financial Planner (CFP) Coaching, Chartered accountant tuitions",
140,Ivangel Sales & Service Pvt. Ltd.,"Waltair Up lands, Pedda Waltair","Certified Financial Planner (CFP) Coaching, Finance certification tuitions",
141,AIMS IIT Home Tuitions,"No. 48-8-20, Dwaraka Nagar, Visakhapatnam","Certified Financial Planner (CFP) Coaching, Chartered accountant tuitions",
142,S.K. Home Tution," LIG Sector 5, MVP Colony, Visakhapatnam","Certified Financial Executive (CFX) Coaching, Chartered accountant tuitions",
143,AIMS IIT Home Tuitions,"No. 48-8-20, Dwaraka Nagar, Visakhapatnam","Certified Financial Executive (CFX) Coaching, Chartered accountant tuitions",
144,DKP classes,"Dwaraka Nagar, Visakhapatnam - 530013","CMA Coaching, Chartered accountant tuitions",
145,Sudeeksha Academy,"TPT Colony, Seethammadhara","CMA Coaching, Chartered accountant tuitions",
146,SR Academy," Sri Vijaya Durga Complex, Dwaraka Nagar","CMA Coaching, Chartered accountant tuitions",
147,Corporate Careers,"Gurudwara Junction, Seethammapeta","CMA Coaching, Chartered accountant tuitions",
148,Global Academy of Tutorials,"besides Sankar foundation, Gajuwaka","CMA Coaching, Chartered accountant tuitions",
149,DKP classes,"Dwaraka Nagar, Visakhapatnam - 530013","Company Secretary (CS) Coaching, Chartered accountant tuitions",
150,SR Academy," Sri Vijaya Durga Complex, Dwaraka Nagar","Company Secretary (CS) Coaching, Chartered accountant tuitions",
151,Vinex Institute," 1st Lane, Dwaraka Nagar","Company Secretary (CS) Coaching, Chartered accountant tuitions",
152,Corporate Careers,"Gurudwara Junction, Seethammapeta","Company Secretary (CS) Coaching, Chartered accountant tuitions",
153,Global Academy of Tutorials,"besides Sankar foundation, Gajuwaka","Company Secretary (CS) Coaching, Chartered accountant tuitions",
154,Accounting Minds," Mangamaripeta, Dondaparthy","Company Secretary (CS) Coaching, Chartered accountant tuitions",
155,S.K. Home Tution," LIG Sector 5, MVP Colony","Company Secretary (CS) Coaching, Chartered accountant tuitions",
156,DKP classes,"Dwaraka Nagar, Visakhapatnam - 530013","ICWA Coaching, Chartered accountant tuitions",
157,Sudeeksha Academy,"TPT Colony, Seethammadhara","ICWA Coaching, Chartered accountant tuitions",
158,SR Academy," Sri Vijaya Durga Complex, Dwaraka Nagar, Visakhapatnam","ICWA Coaching, Chartered accountant tuitions",
159,Corporate Careers,"Gurudwara Junction, Seethammapeta, Visakhapatnam","ICWA Coaching, Chartered accountant tuitions",
160,Global Academy of Tutorials,"besides Sankar foundation, Gajuwaka, Visakhapatnam","ICWA Coaching, Chartered accountant tuitions",
161,Sharada Vidya Peeth," NGO Colony, Akkayyapalem","Spoken Hindi Classes, Indian language training",
162,Navatha Manda,"Kailashmetta, Andhra University","Spoken Hindi Classes, Indian language training",
163,Writers & Journalist Association,"Flat No. 201, Pedda Waltair","Spoken Hindi Classes, Indian language training",
164,Chukka Suresh Technologies," SBI Colony, MVP Colony","Spoken Hindi Classes, Indian language training",
165,Business Excellence Institute Pvt. Ltd.,"Dada Gardens, Visakhapatnam - 531001","Spoken English Classes, Spoken english training",
166,Sharada Vidya Peeth," NGO Colony, Akkayyapalem","Spoken English Classes, Indian language training",
167,Veenapens,"Abid Nagar, Akkayyapalem","Spoken English Classes, Spoken english training",
168,Writers & Journalist Association,"Flat No. 201, Pedda Waltair","Spoken English Classes, Indian language training",
169,Spoken English Training," madhuranagar, Dwaraka Nagar","Spoken English Classes, Spoken english training",
170,Navatha Manda,"Kailashmetta, Andhra University","Spoken Bengali Classes, Indian language training",
171,Sai Home Tuition," sector 2, MVP Colony","Spoken Bengali Classes, Indian language training",
172,Corporate Careers,"Gurudwara Junction, Seethammapeta","Spoken Bengali Classes, Indian language training",
173,Career Pundits," D.No. 47-14-10, Dwaraka Nagar","Spoken Bengali Classes, Indian language training",
174,Navatha Manda,"Kailashmetta, Andhra University","Spoken Kannada Classes, Indian language training",
175,Sai Home Tuition," sector 2, MVP Colony","Spoken Kannada Classes, Indian language training",
176,Corporate Careers,"Gurudwara Junction, Seethammapeta","Spoken Kannada Classes, Indian language training",
177,Career Pundits," D.No. 47-14-10, Dwaraka Nagar","Spoken Kannada Classes, Indian language training",
178,Global Tree Careers Pvt. Ltd.,"Natayyapalem, Visakhapatnam - 530012","GMAT Coaching, Management entrance exam coaching",+917620507137_
179,Guru's Classes," Sri Nagar, Dada Gardens","GMAT Coaching, Management entrance exam coaching",+917569010401_
180,Navatha Manda,"Kailashmetta, Andhra University","GMAT Coaching, Management entrance exam coaching",
181,EDSTAR,"Ram Nagar, Visakhapatnam - 530001","GMAT Coaching, Management entrance exam coaching",
182,"EHS Team Fire and Safety, Visakhapatnam"," Railway New Colony Road, Dondaparthy","GMAT Coaching, Management entrance exam coaching",
183,Winner's Home Tutors & Best Home Tuitions in Vizag," Andhra Pradesh 530016, Akkayyapalem","GMAT Coaching, Law entrance exam coaching",
184,GMAT TUTOR,"Chinna Waltair, Pedda Waltair","GMAT Coaching, Management entrance exam coaching",
185,Global Tree Careers Pvt. Ltd.,"Natayyapalem, Visakhapatnam - 530012","GRE Coaching, Management entrance exam coaching",+917620507137_
186,Texas Review,"Brts Road, Dwaraka Nagar","GRE Coaching, Management entrance exam coaching",+917569018214_
187,Guru's Classes," Sri Nagar, Dada Gardens, Visakhapatnam","GRE Coaching, Management entrance exam coaching",+917569010401_
188,Global Reach,"Vizag, Sampath Vinayak Temple Road, Visakhapatnam","GRE Coaching, Foreign education entrance exam coaching",+919021108318_
189,Navatha Manda,"Kailashmetta, Andhra University, Visakhapatnam","GRE Coaching, Management entrance exam coaching",
190,EDSTAR,"Ram Nagar, Visakhapatnam - 530001","GRE Coaching, Management entrance exam coaching",
191,Texas Review,"Brts Road, Dwaraka Nagar","IELTS Coaching, Management entrance exam coaching",+917569018214_
192,Global Reach,"Vizag, Sampath Vinayak Temple Road","IELTS Coaching, Foreign education entrance exam coaching",+919021108318_
193,Flymasters," 3rd Ln, Dwaraka Nagar","IELTS Coaching, Foreign education entrance exam coaching",+918048104953_
194,Sharada Vidya Peeth," NGO Colony, Akkayyapalem","IELTS Coaching, Medical entrance exam coaching",
195,Navatha Manda,"Kailashmetta, Andhra University","IELTS Coaching, Management entrance exam coaching",
196,Flymasters," 3rd Ln, Dwaraka Nagar, Visakhapatnam","IELTS Online Coaching, Foreign education entrance exam coaching",+918048104953_
197,Global Reach,"Vizag, Sampath Vinayak Temple Road, Visakhapatnam","IELTS Online Coaching, Foreign education entrance exam coaching",+919021108318_
198,Kuebiko Prep,"Kasturbamarg, Siripuram","IELTS Online Coaching, Foreign education entrance exam coaching",
199,Winner's Home Tutors & Best Home Tuitions in Vizag," Andhra Pradesh 530016, Akkayyapalem, Visakhapatnam","IELTS Online Coaching, Law entrance exam coaching",
200,Texas Review,"Brts Road, Dwaraka Nagar","PTE Coaching, Management entrance exam coaching",+917569018214_
201,Global Reach,"Vizag, Sampath Vinayak Temple Road","PTE Coaching, Foreign education entrance exam coaching",+919021108318_
202,Navatha Manda,"Kailashmetta, Andhra University","PTE Coaching, Management entrance exam coaching",
203,Kuebiko Prep,"Kasturbamarg, Siripuram","PTE Coaching, Foreign education entrance exam coaching",
204,Winner's Home Tutors & Best Home Tuitions in Vizag," Andhra Pradesh 530016, Akkayyapalem","PTE Coaching, Law entrance exam coaching",
205,Olivet School,"Zilla Parishad Junction, Maharani Peta","PTE Coaching, Foreign education entrance exam coaching",
206,Global Tree Careers Pvt. Ltd.,"Natayyapalem, Visakhapatnam - 530012","SAT Coaching, Management entrance exam coaching",+917620507137_
207,Texas Review,"Brts Road, Dwaraka Nagar","SAT Coaching, Management entrance exam coaching",+917569018214_
208,Guru's Classes," Sri Nagar, Dada Gardens","SAT Coaching, Management entrance exam coaching",+917569010401_
209,Navatha Manda,"Kailashmetta, Andhra University","SAT Coaching, Management entrance exam coaching",
210,EDSTAR,"Ram Nagar, Visakhapatnam - 530001","SAT Coaching, Management entrance exam coaching",
211,Kuebiko Prep,"Kasturbamarg, Siripuram","SAT Coaching, Foreign education entrance exam coaching",
212,best way,"sree kanya, 1st Lane","SAT Coaching, Law entrance exam coaching",
213,Texas Review,"Brts Road, Dwaraka Nagar","TOEFL Coaching, Management entrance exam coaching",+917569018214_
214,Navatha Manda,"Kailashmetta, Andhra University","TOEFL Coaching, Management entrance exam coaching",
215,Kuebiko Prep,"Kasturbamarg, Siripuram","TOEFL Coaching, Foreign education entrance exam coaching",
216,Winner's Home Tutors & Best Home Tuitions in Vizag," Andhra Pradesh 530016, Akkayyapalem","TOEFL Coaching, Law entrance exam coaching",
217,Sai Home Tuition," sector 2, MVP Colony","TOEFL Coaching, Management entrance exam coaching",
218,Francis Tutorials," CBM Compound, Asilmetta, Visakhapatnam","CET Entrance Coaching, Law entrance exam coaching",+918048103368_
219,Winning Worms,"No. 48-2-25/1, Sri Nagar, Visakhapatnam","CET Entrance Coaching, Management entrance exam coaching",
220,Sai Ram Empower Academy,"Seethammapeta Road, Dwaraka Nagar, Visakhapatnam","CET Entrance Coaching, Polytechnic entrance exam coaching",
221,TMC Shipping,"No. 1, Dwaraka Nagar","CET Entrance Coaching, ENGG / ARCH entrance exam coaching",
222,best way,"sree kanya, 1st Lane","CET Entrance Coaching, Law entrance exam coaching",
223,Winner's Home Tutors & Best Home Tuitions in Vizag," Andhra Pradesh 530016, Akkayyapalem, Visakhapatnam","CET Entrance Coaching, Law entrance exam coaching",
224,Sai Home Tuition," sector 2, MVP Colony, Visakhapatnam","CET Entrance Coaching, Management entrance exam coaching",
225,ENGINEERS HUB," Dabagardens, Jagadamba Junction",GATE Coaching,+918048121875_
226,ACE Engineering Academy,"Brts Road, Sri Nagar",GATE Coaching,
227,eTester Classes," Duvvada Station Road, Kurmannapalem",GATE Coaching,
228,Engineers Hub,"No. 4th Floor, Allipuram",GATE Coaching,
229,Triumphant Institute of Management,"rajendra nagar, Visakhapatnam",GATE Coaching,
230,Triumphant Institute of Management Education Pvt. Ltd.,"Nad Road, Simhachalam",GATE Coaching,
231,Tie Gate Academy,"1st Lane, Port Area",GATE Coaching,
232,ENGINEERS HUB," Dabagardens, Jagadamba Junction",GATE Coaching,+918048121875_
233,ACE Engineering Academy,"Brts Road, Sri Nagar",GATE Coaching,
234,eTester Classes," Duvvada Station Road, Kurmannapalem",GATE Coaching,
235,Engineers Hub,"No. 4th Floor, Allipuram",GATE Coaching,
236,Triumphant Institute of Management,"rajendra nagar, Visakhapatnam",GATE Coaching,
237,Triumphant Institute of Management Education Pvt. Ltd.,"Nad Road, Simhachalam",GATE Coaching,
238,Tie Gate Academy,"1st Lane, Port Area",GATE Coaching,
239,Karthikeya IAS Academy,"VRC Complex, Dwaraka Nagar, Visakhapatnam","IPS Entrance Exam Coaching, UPSC exam coaching",+917569018202_
240,Naveen IAS Academy," No. 9-41-29/2, Maddilapalem, Visakhapatnam","IPS Entrance Exam Coaching, UPSC exam coaching",+919021111742_
