,NAME,LOCATION,COURSES,CONTACT NO.
768,SRC IT SERVICES,"Mall Road, Kanpur - ","MEP Training, Engineering and technician job training",
769,Update Institute of Professional Studies,Also Servicing in Kanpur,"MEP Training, Engineering and technician job training",
770,Sankalp School of Design,"C-6, Sarvodaya Nagar","MEP Training, Engineering and technician job training",
771,SRC IT SERVICES,"Mall Road, Kanpur - ","Montessori Teacher Training, Engineering and technician job training",
772,Printtrade,"48/232-233, General Ganj","Montessori Teacher Training, Engineering and technician job training",
773,Update Institute of Professional Studies,Also Servicing in Kanpur,"Montessori Teacher Training, Engineering and technician job training",
774,Central U.P. Gas Ltd.," Juhi Kala, Hamirpur Road","Montessori Teacher Training, Engineering and technician job training",
775,Eduvista Skill Power Academy,Also Servicing in Kanpur,"NDT Training, Occupational safety job training",+911140166482_
776,SRC IT SERVICES,"Mall Road, Kanpur - ","NDT Training, Engineering and technician job training",
777,Printtrade,"48/232-233, General Ganj","NDT Training, Engineering and technician job training",
778,Update Institute of Professional Studies,Also Servicing in Kanpur,"NDT Training, Engineering and technician job training",
779,Viswas Institute Of Fire Engineering & Safety,Also Servicing in Kanpur,"NDT Training, Occupational safety job training",
780,Aptech Computer Education,"Nadri bazar Road, Swaroop Nagar","NDT Training, Engineering and technician job training",
781,Aptech Computer Education,"Pandu Nagar, Kakadeo","NDT Training, Engineering and technician job training",
782,National Academy Of Fire & Safety Engineering,Also Servicing in Kanpur,"NDT Training, Engineering and technician job training",
783,Youtuber,"Darshan Purwa, Kanpur - 208012","NDT Training, Engineering and technician job training",
784,PEARL AIR HOSTESS ACADEMY,"Kakadeo, Kanpur - 208025","Pilot Training, Aviation job training",
785,SRC IT SERVICES,"Mall Road, Kanpur - ","Pilot Training, Engineering and technician job training",
786,Printtrade,"48/232-233, General Ganj","Pilot Training, Engineering and technician job training",
787,Update Institute of Professional Studies,Also Servicing in Kanpur,"Pilot Training, Engineering and technician job training",
788,Siddhi Arora Makeup Artist,Also Servicing in Kanpur,"Pilot Training, Aviation job training",+911140164622_
789,FSTC EUROPE (FLIGHT SERVICES TRAINING CENTRE),Also Servicing in Kanpur,"Pilot Training, Aviation job training",
790,Sha-Shib Aviation Academy,Also Servicing in Kanpur,"Pilot Training, Engineering and technician job training",+917569001706_
791,Sha-Shib Aerospace Engineering,Also Servicing in Kanpur,"Pilot Training, Engineering and technician job training",
792,Central U.P. Gas Ltd.," Juhi Kala, Hamirpur Road","Pilot Training, Engineering and technician job training",
793,SRC IT SERVICES,"Mall Road, Kanpur - ","Radio Jockey Training, Engineering and technician job training",
794,Printtrade,"48/232-233, General Ganj","Radio Jockey Training, Engineering and technician job training",
795,Update Institute of Professional Studies,Also Servicing in Kanpur,"Radio Jockey Training, Engineering and technician job training",
796,SRC IT SERVICES,"Mall Road, Kanpur - ","Security Guard Training, Engineering and technician job training",
797,Printtrade,"48/232-233, General Ganj","Security Guard Training, Engineering and technician job training",
798,Youtuber,"Darshan Purwa, Kanpur - 208012","Security Guard Training, Engineering and technician job training",
799,Update Institute of Professional Studies,Also Servicing in Kanpur,"Security Guard Training, Engineering and technician job training",
800,FES CLASSES," Beside Imperial Height Near Satyam Hotel , Kalyanpur","Shorthand Training, HR & Administration job training",
801,GLOBAL INSTITUTE,"127/12 U BLOCK NIRALA NAGAR KANPUR, Govind Nagar","Shorthand Training, HR & Administration job training",
802,SRC IT SERVICES,"Mall Road, Kanpur - ","Shorthand Training, Engineering and technician job training",
803,Rishabh shorthand and Typing classes,"Kakadeo, Kanpur - 208025","Shorthand Training, HR & Administration job training",
804,Printtrade,"48/232-233, General Ganj","Shorthand Training, Engineering and technician job training",
805,Youtuber,"Darshan Purwa, Kanpur - 208012","Shorthand Training, Engineering and technician job training",
806,Update Institute of Professional Studies,Also Servicing in Kanpur,"Shorthand Training, Engineering and technician job training",
807,Sagar Prashikshan Sansthan," Avon Market, Kakadeo","Shorthand Training, HR & Administration job training",
808,Apex Infosys," Sachan Chauraha, Barra","Shorthand Training, HR & Administration job training",
809,Fashionbox institute of design,Also Servicing in Kanpur,"Tailoring Classes, Fashion and apparel design training",+917949074567_
810,Kala Darpan," IN, Kidwai Nagar","Tailoring Classes, Arts & media job training",
811,Printtrade,"48/232-233, General Ganj","Tailoring Classes, Engineering and technician job training",
812,Finesse institute of Art & Animation," Jajmau, Chakeri","Tailoring Classes, Arts & media job training",
813,Jaya Agarwal,Also Servicing in Kanpur,"Tailoring Classes, Arts & media job training",+917949075036_
814,Update Institute of Professional Studies,Also Servicing in Kanpur,"Tailoring Classes, Engineering and technician job training",
815,Dekode,"Phase 1, Ratan Lal Nagar","Tailoring Classes, Digital marketing job training",
816,naqab,"132/70babu purwa kanpur, Kanpur Nagar","Tailoring Classes, Beauty and spa job training",
817,SRC IT SERVICES,"Mall Road, Kanpur - ","Tailoring Classes, Engineering and technician job training",
818,SRC IT SERVICES,"Mall Road, Kanpur - ","Teacher Training, Engineering and technician job training",
819,Teacher,"Shyam Nagar, Kanpur - 208015","Teacher Training, Teacher job training",
820,Printtrade,"48/232-233, General Ganj","Teacher Training, Engineering and technician job training",
821,ACHIEVERS DESTINATION ACADEMY,"FLAT NO-11, Mall Road","Teacher Training, Digital marketing job training",
822,Update Institute of Professional Studies,Also Servicing in Kanpur,"Teacher Training, Engineering and technician job training",
823,Bimlesh Yoga Classes,"Janta Nagar, Barra","Teacher Training, Teacher job training",
